step,wall_s,t_spk,t_mix,allocated_mib,reserved_mib,inactive_split_mib,num_alloc_retries,num_device_alloc,num_device_free
73,0.9194185766391456,310,48000,467.2900390625,21978.0,1500.7099609375,0,3254,3035
74,0.5239205653779209,356,48000,467.2900390625,21978.0,1494.7099609375,0,3254,3035
75,0.8929864037781954,653,48000,468.572265625,21468.0,1497.427734375,0,3306,3087
76,0.929013623856008,447,48000,467.57421875,21978.0,1434.42578125,0,3356,3137
77,0.4946585651487112,336,48000,467.2978515625,21978.0,1436.7021484375,0,3356,3137
78,0.9533367198891938,320,48000,467.2900390625,21914.0,1436.7099609375,0,3405,3186
79,1.152561825234443,514,48000,467.9013671875,21404.0,2888.0986328125,0,3454,3235
80,1.079589765984565,457,48000,467.615234375,21978.0,1434.384765625,0,3503,3284
81,0.5040347818285227,455,48000,467.60546875,21978.0,1434.39453125,0,3503,3284
82,1.0255764410831034,570,48000,468.1748046875,21404.0,2885.8251953125,0,3553,3334
83,0.9231735919602215,341,48000,467.2900390625,21978.0,1504.7099609375,0,3603,3384
84,0.8856531349010766,699,48000,468.796875,21978.0,1435.203125,0,3650,3431
85,0.5023524551652372,320,48000,467.2900390625,21978.0,1434.7099609375,0,3650,3431
86,1.057836966123432,487,48000,467.76953125,21404.0,2894.23046875,0,3700,3481
87,0.9088984718546271,485,48000,467.751953125,21978.0,1434.248046875,0,3746,3527
88,0.5026294849812984,485,48000,467.751953125,21978.0,1434.248046875,0,3746,3527
89,0.496742342133075,317,48000,467.2978515625,21978.0,1438.7021484375,0,3746,3527
90,1.0975133618339896,763,48000,469.109375,21404.0,1504.890625,0,3794,3575
91,0.8631669762544334,337,48000,467.2900390625,21978.0,2888.7099609375,0,3840,3621
92,0.9694042676128447,424,48000,467.45703125,21404.0,2890.54296875,0,3889,3670
93,0.8855274450033903,328,48000,467.2978515625,21978.0,1438.7021484375,0,3937,3718
94,1.0709881791844964,554,48000,468.0888671875,21914.0,1437.9111328125,0,3985,3766
95,0.5115475221537054,409,48000,467.46484375,21914.0,1440.53515625,0,3985,3766
96,0.9547875099815428,594,48000,468.2919921875,21404.0,1495.7080078125,0,4032,3813
97,0.8729723920114338,592,48000,468.2744140625,21978.0,1433.7255859375,0,4083,3864
98,0.511967561673373,316,48000,467.2978515625,21978.0,1436.7021484375,0,4083,3864
99,0.9504248052835464,333,48000,467.2900390625,21914.0,1434.7099609375,0,4132,3913
100,1.8742321180179715,485,48000,462.60009765625,21914.0,2833.39990234375,0,4132,3913
101,1.105587680824101,385,48000,462.13818359375,21402.0,2887.86181640625,0,4178,3960
102,0.5480440920218825,409,48000,462.31298828125,21404.0,1503.68701171875,0,4179,3960
103,0.9861940769478679,539,48000,462.87158203125,21976.0,1437.12841796875,0,4228,4010
104,0.5458435150794685,452,48000,462.45361328125,21978.0,2829.54638671875,0,4229,4010
105,0.9666058630682528,374,48000,462.13818359375,21404.0,1501.86181640625,0,4278,4059
106,0.978491666726768,728,48000,463.78662109375,21976.0,1436.21337890625,0,4328,4110
107,0.5950177083723247,347,48000,462.13818359375,21976.0,1437.86181640625,0,4328,4110
108,1.131648794747889,392,48000,462.30517578125,21402.0,1505.69482421875,0,4378,4160
109,1.0697224610485137,342,48000,462.13818359375,21976.0,1433.86181640625,0,4426,4208
110,1.0016999952495098,724,48000,463.76708984375,21402.0,2894.23291015625,0,4478,4260
111,0.9292811849154532,615,48000,463.23486328125,21976.0,2886.76513671875,0,4525,4307
112,0.9688583109527826,389,48000,462.14599609375,21402.0,1505.85400390625,0,4576,4358
113,0.9279651469551027,312,48000,462.13818359375,21978.0,1505.86181640625,0,4625,4406
114,0.946427692193538,750,48000,463.89404296875,21976.0,1434.10595703125,0,4673,4455
115,121.11393610574305,553,48000,462.93212890625,21402.0,1499.06787109375,0,4724,4506
116,0.5153474202379584,337,48000,462.13818359375,21402.0,1501.86181640625,0,4724,4506
117,0.9138003326952457,375,48000,462.13818359375,21976.0,1503.86181640625,0,4774,4556
118,0.9592310101725161,542,48000,462.87841796875,21978.0,1501.12158203125,0,4824,4605
119,0.9312558989040554,488,48000,462.61474609375,21976.0,1505.38525390625,0,4874,4656
120,0.9114656848832965,456,48000,462.45849609375,21976.0,1497.54150390625,0,4922,4704
121,0.8780633420683444,442,48000,462.46142578125,21978.0,1441.53857421875,0,4975,4756
122,0.8582952590659261,415,48000,462.30517578125,21912.0,1437.69482421875,0,5023,4805
123,0.5402862569317222,336,48000,462.14599609375,21912.0,1501.85400390625,0,5023,4805
124,0.5661287512630224,299,48000,462.13818359375,21914.0,1505.86181640625,0,5024,4805
125,0.5138066727668047,329,48000,462.13818359375,21914.0,1439.86181640625,0,5024,4805
126,0.512405734974891,317,48000,462.14599609375,21914.0,1449.85400390625,0,5024,4805
127,0.927165464963764,399,48000,462.31298828125,21912.0,1435.68701171875,0,5068,4850
128,0.5251562572084367,333,48000,462.13818359375,21912.0,1445.86181640625,0,5068,4850
129,0.8948791087605059,327,48000,462.14599609375,21404.0,1501.85400390625,0,5115,4896
130,0.5328715671785176,571,48000,463.02001953125,21404.0,1500.97998046875,0,5115,4896
131,0.9797299918718636,510,48000,462.72998046875,21978.0,1439.27001953125,0,5167,4948
132,0.5206475141458213,337,48000,462.14599609375,21978.0,1505.85400390625,0,5167,4948
133,1.0393277709372342,304,48000,462.13818359375,21976.0,1451.86181640625,0,5215,4997
134,0.9180830968543887,314,48000,462.13818359375,21404.0,1503.86181640625,0,5259,5040
135,0.513132844120264,326,48000,462.13818359375,21404.0,1507.86181640625,0,5259,5040
136,0.5410694661550224,418,48000,462.31298828125,21404.0,1503.68701171875,0,5259,5040
137,0.5442491108551621,391,48000,462.30517578125,21404.0,1503.69482421875,0,5259,5040
138,0.5376987508498132,342,48000,462.14599609375,21404.0,1501.85400390625,0,5259,5040
139,1.686954990029335,598,48000,463.15185546875,21978.0,1440.84814453125,0,5310,5091
140,0.8850351423025131,308,48000,462.13818359375,21402.0,1505.86181640625,0,5358,5140
141,0.549995883833617,335,48000,462.13818359375,21404.0,1505.86181640625,0,5359,5140
142,0.5519357109442353,565,48000,462.99853515625,21404.0,1509.00146484375,0,5359,5140
143,0.9576709228567779,331,48000,462.14599609375,21976.0,1437.85400390625,0,5405,5187
144,0.5313624893315136,369,48000,462.14599609375,21978.0,1437.85400390625,0,5406,5187
145,0.5203267047181726,442,48000,462.46142578125,21978.0,1439.53857421875,0,5406,5187
146,0.5471986872144043,358,48000,462.13818359375,21978.0,1505.86181640625,0,5406,5187
147,0.5412094458006322,352,48000,462.14599609375,21978.0,1437.85400390625,0,5406,5187
148,0.5426668440923095,380,48000,462.13818359375,21978.0,1503.86181640625,0,5406,5187
149,0.9223602819256485,530,48000,462.82763671875,21976.0,1437.17236328125,0,5455,5237
150,0.528739623259753,565,48000,462.99072265625,21976.0,993.00927734375,0,5455,5237
151,0.5162170398980379,391,48000,462.30517578125,21978.0,1439.69482421875,0,5456,5237
152,0.971524354070425,451,48000,462.45361328125,21404.0,1509.54638671875,0,5506,5287
153,0.5291224620305002,385,48000,462.13818359375,21404.0,1503.86181640625,0,5506,5287
154,0.5291690030135214,352,48000,462.14599609375,21404.0,1501.85400390625,0,5506,5287
155,0.5250178477726877,539,48000,462.86376953125,21404.0,1503.13623046875,0,5506,5287
156,1.0240382021293044,467,48000,462.52001953125,21976.0,1435.47998046875,0,5555,5337
157,0.5161885297857225,328,48000,462.14599609375,21978.0,1509.85400390625,0,5556,5337
158,1.3228162019513547,500,48000,462.68115234375,21978.0,2891.31884765625,0,5603,5384
159,0.5354156442917883,322,48000,462.13818359375,21978.0,1509.86181640625,0,5603,5384
160,0.5259385667741299,314,48000,462.14599609375,21978.0,1507.85400390625,0,5603,5384
161,0.5212345030158758,447,48000,462.46142578125,21978.0,1507.53857421875,0,5603,5384
162,0.9381604199297726,899,48000,464.62158203125,21978.0,1507.37841796875,0,5651,5432
163,0.5294009833596647,372,48000,462.13818359375,21978.0,1445.86181640625,0,5651,5432
164,0.5336096957325935,522,48000,462.78857421875,21978.0,2827.21142578125,0,5651,5432
165,0.8834368260577321,357,48000,462.13818359375,21404.0,1511.86181640625,0,5701,5482
166,0.5223915218375623,330,48000,462.13818359375,21404.0,1507.86181640625,0,5701,5482
167,0.5310441302135587,336,48000,462.14599609375,21404.0,1511.85400390625,0,5701,5482
168,0.9061123142018914,698,48000,463.64013671875,21978.0,1442.35986328125,0,5747,5528
169,0.5382701805792749,319,48000,462.14599609375,21978.0,1441.85400390625,0,5747,5528
170,0.5184929971583188,456,48000,462.45849609375,21978.0,1505.54150390625,0,5747,5528
171,0.940920386929065,306,48000,462.13818359375,21976.0,1501.86181640625,0,5795,5577
172,0.5369277819991112,553,48000,462.93994140625,21978.0,1439.06005859375,0,5796,5577
173,0.9513300419785082,376,48000,462.13818359375,21402.0,1503.86181640625,0,5845,5627
174,0.9230957520194352,305,48000,462.14599609375,21976.0,1441.85400390625,0,5894,5676
175,0.9414234762080014,689,48000,463.59619140625,21404.0,1504.40380859375,0,5943,5724
176,0.8923982330597937,529,48000,462.81494140625,21978.0,2893.18505859375,0,5992,5773
177,0.5152133018709719,394,48000,462.30517578125,21978.0,2829.69482421875,0,5992,5773
178,0.5256311879493296,310,48000,462.13818359375,21978.0,1445.86181640625,0,5992,5773
179,0.9648435642011464,309,48000,462.13818359375,21404.0,1515.86181640625,0,6039,5820
180,0.8875233009457588,503,48000,462.68798828125,21976.0,1441.31201171875,0,6082,5864
181,0.9443852920085192,484,48000,463.1455078125,21404.0,2890.8544921875,0,6131,5912
182,0.9171999599784613,476,48000,462.56396484375,21978.0,1443.43603515625,0,6181,5962
183,0.9901723586954176,395,48000,462.30517578125,21912.0,1445.69482421875,0,6228,6010
184,0.8967111180536449,461,48000,462.48291015625,21912.0,2829.51708984375,0,6274,6056
185,0.9493394661694765,448,48000,462.45361328125,21914.0,1439.54638671875,0,6323,6104
186,0.5225820317864418,357,48000,462.13818359375,21914.0,1501.86181640625,0,6323,6104
187,0.9245210490189493,381,48000,462.14599609375,21978.0,1441.85400390625,0,6374,6155
188,0.9285079049877822,436,48000,462.46142578125,21912.0,1443.53857421875,0,6422,6204
189,0.5472142980434,303,48000,462.13818359375,21912.0,1437.86181640625,0,6422,6204
190,0.5599373411387205,436,48000,462.45361328125,21912.0,2825.54638671875,0,6422,6204
191,0.5236719199456275,331,48000,462.14599609375,21912.0,1499.85400390625,0,6422,6204
192,0.9297619531862438,301,48000,462.13818359375,21976.0,1505.86181640625,0,6473,6255
193,0.9213081649504602,491,48000,462.63720703125,21976.0,1501.36279296875,0,6521,6303
194,0.5486036357469857,442,48000,462.45361328125,21976.0,1501.54638671875,0,6521,6303
195,1.0783066991716623,637,48000,463.34228515625,21976.0,1438.65771484375,0,6571,6353
196,0.906705744098872,532,48000,462.83740234375,21402.0,2887.16259765625,0,6620,6402
197,0.5229444317519665,392,48000,462.31298828125,21402.0,1501.68701171875,0,6620,6402
198,0.5356877739541233,357,48000,462.14599609375,21402.0,1501.85400390625,0,6620,6402
199,0.935735575389117,406,48000,462.31298828125,21976.0,1441.68701171875,0,6670,6452
200,1.01413383660838,465,48000,462.50244140625,21404.0,1499.49755859375,0,6719,6500
201,0.5381454112939537,391,48000,462.30517578125,21404.0,1505.69482421875,0,6719,6500
202,0.9715424147434533,359,48000,462.14599609375,21978.0,1439.85400390625,0,6768,6549
203,1.0709649003110826,364,48000,462.13818359375,21404.0,1501.86181640625,0,6818,6599
204,0.5229998510330915,311,48000,462.14599609375,21404.0,1503.85400390625,0,6818,6599
205,0.9933966756798327,338,48000,462.14599609375,21978.0,1447.85400390625,0,6868,6649
206,0.9393414603546262,489,48000,462.62744140625,21404.0,2893.37255859375,0,6914,6695
207,1.0795998265966773,713,48000,463.71337890625,21978.0,1436.28662109375,0,6963,6744
208,1.039271892979741,367,48000,462.13818359375,21404.0,2893.86181640625,0,7014,6795
209,0.9092795723117888,422,48000,462.30517578125,21976.0,1439.69482421875,0,7062,6844
210,0.5331588280387223,334,48000,462.13818359375,21976.0,1439.86181640625,0,7062,6844
211,0.9622376076877117,321,48000,462.13818359375,21404.0,1503.86181640625,0,7112,6893
212,0.5372427231632173,466,48000,462.50732421875,21404.0,1503.49267578125,0,7112,6893
213,0.9172793999314308,396,48000,462.30517578125,21978.0,1441.69482421875,0,7162,6943
214,1.0096293538808823,534,48000,462.83935546875,21404.0,2889.16064453125,0,7211,6992
215,0.9202689160592854,405,48000,462.30517578125,21976.0,1439.69482421875,0,7261,7043
216,0.9373661540448666,882,48000,464.53857421875,21402.0,2887.46142578125,0,7310,7092
217,0.523266410920769,487,48000,462.61767578125,21402.0,2953.38232421875,0,7310,7092
218,0.5167839811183512,312,48000,462.14599609375,21402.0,1507.85400390625,0,7310,7092
219,0.5230249422602355,311,48000,462.13818359375,21404.0,1501.86181640625,0,7311,7092
220,0.9597436520271003,408,48000,462.30517578125,21978.0,1509.69482421875,0,7362,7143
221,1.198543424718082,377,48000,462.13818359375,21978.0,1503.86181640625,0,7409,7190
222,0.5156813520006835,314,48000,462.13818359375,21978.0,1507.86181640625,0,7409,7190
223,0.5206345152109861,334,48000,462.13818359375,21978.0,1445.86181640625,0,7409,7190
224,0.536991722881794,476,48000,462.56396484375,21978.0,1443.43603515625,0,7409,7190
225,0.5372655717656016,322,48000,462.13818359375,21978.0,1507.86181640625,0,7409,7190
226,0.9615891203284264,928,48000,464.76318359375,21468.0,1505.23681640625,0,7457,7238
227,0.5258197388611734,306,48000,462.14599609375,21468.0,1505.85400390625,0,7457,7238
228,0.8804638711735606,440,48000,462.46142578125,21978.0,1439.53857421875,0,7506,7287
229,0.5316212298348546,303,48000,462.13818359375,21978.0,1503.86181640625,0,7506,7287
230,0.5436150240711868,436,48000,462.46142578125,21978.0,1499.53857421875,0,7506,7287
231,0.5322043197229505,418,48000,462.30517578125,21978.0,1443.69482421875,0,7506,7287
232,0.8773266063071787,472,48000,462.53662109375,21914.0,2829.46337890625,0,7554,7335
233,0.5246508298441768,310,48000,462.14599609375,21914.0,1505.85400390625,0,7554,7335
234,0.5151464529335499,394,48000,462.30517578125,21914.0,1509.69482421875,0,7554,7335
235,0.5370472720824182,541,48000,462.88134765625,21914.0,1503.11865234375,0,7554,7335
236,1.0464222240261734,363,48000,462.13818359375,21978.0,1439.86181640625,0,7604,7385
237,0.5603658212348819,331,48000,462.13818359375,21980.0,1441.86181640625,0,7605,7385
238,0.5317551298066974,374,48000,462.14599609375,21980.0,1443.85400390625,0,7605,7385
239,0.5173532399348915,377,48000,462.14599609375,21980.0,1503.85400390625,0,7605,7385
240,0.883759368211031,438,48000,462.46142578125,21978.0,1441.53857421875,0,7655,7436
241,0.5185612179338932,321,48000,462.13818359375,21978.0,1509.86181640625,0,7655,7436
242,1.0120467408560216,752,48000,463.90380859375,21978.0,1438.09619140625,0,7702,7483
243,1.0831293840892613,346,48000,462.13818359375,21404.0,1505.86181640625,0,7753,7534
244,0.5424501951783895,367,48000,462.13818359375,21404.0,1505.86181640625,0,7753,7534
245,0.5202079867012799,418,48000,462.30517578125,21404.0,1501.69482421875,0,7753,7534
246,0.8785656141117215,464,48000,462.50537109375,21978.0,1441.49462890625,0,7804,7585
247,0.881888949777931,517,48000,462.76416015625,21914.0,1439.23583984375,0,7853,7634
248,0.8815891803242266,437,48000,462.46142578125,21404.0,1505.53857421875,0,7903,7684
249,0.8988520470447838,696,48000,463.63037109375,21978.0,1436.36962890625,0,7952,7733
250,0.894539512693882,411,48000,462.30517578125,21404.0,1505.69482421875,0,8003,7784
251,0.5101119200699031,311,48000,462.14599609375,21404.0,1503.85400390625,0,8003,7784
252,0.8830688381567597,371,48000,462.13818359375,21978.0,1439.86181640625,0,8053,7834
253,0.5190041777677834,409,48000,462.30517578125,21978.0,1437.69482421875,0,8053,7834
254,0.5323583399876952,437,48000,462.45361328125,21978.0,1437.54638671875,0,8053,7834
255,0.9277494070120156,903,48000,464.64111328125,21402.0,2893.35888671875,0,8103,7885
256,0.534078567288816,308,48000,462.13818359375,21404.0,1501.86181640625,0,8104,7885
257,1.0857622209005058,407,48000,462.30517578125,21976.0,1505.69482421875,0,8154,7936
258,0.522824052721262,363,48000,462.14599609375,21976.0,1499.85400390625,0,8154,7936
259,0.8985416172072291,323,48000,462.13818359375,21978.0,1505.86181640625,0,8206,7987
260,0.5127939069643617,491,48000,462.63720703125,21978.0,1437.36279296875,0,8206,7987
261,0.9150040340609848,458,48000,462.46826171875,21914.0,1437.53173828125,0,8257,8038
262,0.973440954927355,590,48000,463.1533203125,21404.0,2890.8466796875,0,8308,8089
263,0.5269749071449041,739,48000,463.84814453125,21404.0,1502.15185546875,0,8308,8089
264,0.9119164799340069,361,48000,462.13818359375,21978.0,1437.86181640625,0,8358,8139
265,0.5337223368696868,335,48000,462.13818359375,21978.0,995.86181640625,0,8358,8139
266,0.8925141859799623,420,48000,462.31298828125,21964.0,1445.68701171875,0,8408,8188
267,0.563466276973486,380,48000,462.13818359375,21964.0,1505.86181640625,0,8408,8188
268,0.8815423510968685,428,48000,462.45361328125,21976.0,1501.54638671875,0,8456,8238
269,0.9394713519141078,366,48000,462.13818359375,21976.0,1507.86181640625,0,8506,8288
270,0.9579509561881423,350,48000,462.13818359375,21978.0,1505.86181640625,0,8554,8335
271,0.9346918878145516,384,48000,462.13818359375,21978.0,1503.86181640625,0,8603,8384
272,0.9550542901270092,518,48000,462.76123046875,21976.0,1505.23876953125,0,8652,8434
273,0.9535636431537569,528,48000,462.81005859375,21976.0,1437.18994140625,0,8700,8482
274,0.5388389909639955,352,48000,462.13818359375,21976.0,1437.86181640625,0,8700,8482
275,0.5143227837979794,369,48000,462.13818359375,21978.0,1441.86181640625,0,8701,8482
276,1.0902816550806165,446,48000,462.45361328125,21914.0,1437.54638671875,0,8750,8531
277,0.5123792481608689,324,48000,462.13818359375,21914.0,1503.86181640625,0,8750,8531
278,0.8737616506405175,307,48000,462.13818359375,21976.0,1503.86181640625,0,8799,8581
279,0.5140489963814616,325,48000,462.13818359375,21976.0,1433.86181640625,0,8799,8581
280,0.5444955029524863,305,48000,462.13818359375,21978.0,1439.86181640625,0,8800,8581
281,0.9392195218242705,479,48000,462.57861328125,21402.0,1501.42138671875,0,8849,8631
282,0.5323854102753103,395,48000,462.31298828125,21402.0,1501.68701171875,0,8849,8631
283,0.5259138289839029,319,48000,462.13818359375,21404.0,1503.86181640625,0,8850,8631
284,0.5353303658775985,319,48000,462.13818359375,21404.0,1503.86181640625,0,8850,8631
285,0.5279545760713518,352,48000,462.14599609375,21404.0,1507.85400390625,0,8850,8631
286,0.8852740856818855,401,48000,462.31298828125,21978.0,1439.68701171875,0,8898,8679
287,0.8907713792286813,779,48000,464.03564453125,21402.0,1509.96435546875,0,8947,8729
288,0.5210239058360457,326,48000,462.13818359375,21402.0,1503.86181640625,0,8947,8729
289,0.5422593359835446,308,48000,462.14599609375,21404.0,1507.85400390625,0,8948,8729
290,0.5380167732946575,318,48000,462.13818359375,21404.0,1503.86181640625,0,8948,8729
291,0.544950651936233,314,48000,462.13818359375,21404.0,1505.86181640625,0,8948,8729
292,0.5271466476842761,323,48000,462.13818359375,21404.0,1505.86181640625,0,8948,8729
293,0.5280817961320281,436,48000,462.45361328125,21404.0,1503.54638671875,0,8948,8729
294,0.5295510841533542,488,48000,462.62255859375,21404.0,1501.37744140625,0,8948,8729
295,0.5278076957911253,311,48000,462.14599609375,21404.0,1509.85400390625,0,8948,8729
296,0.8878586129285395,516,48000,462.75927734375,21978.0,1443.24072265625,0,8995,8776
297,0.5171987609937787,615,48000,463.24267578125,21978.0,2830.75732421875,0,8995,8776
298,0.5254256799817085,380,48000,462.13818359375,21978.0,1441.86181640625,0,8995,8776
299,0.536564574111253,521,48000,462.77587890625,21978.0,1441.22412109375,0,8995,8776
