step,wall_s,t_spk,t_mix,allocated_mib,reserved_mib,inactive_split_mib,num_alloc_retries,num_device_alloc,num_device_free
114,2.297044808976352,750,48000,463.39404296875,21670.0,0.0,0,6642,1443
115,126.459664714057,553,48000,462.43212890625,21730.0,0.0,0,6716,1457
116,0.5125055918470025,337,48000,461.37744140625,21730.0,0.0,0,6716,1457
117,2.3792369780130684,375,48000,461.56298828125,20690.0,0.0,0,6785,1471
118,2.4156627082265913,542,48000,462.37841796875,21092.0,0.0,0,6856,1486
119,3.1518605439923704,488,48000,462.11474609375,21690.0,0.0,0,6924,1502
120,1.9991207220591605,456,48000,461.95849609375,21730.0,0.0,0,6993,1516
121,1.7733119428157806,442,48000,461.89013671875,21132.0,0.0,0,7063,1531
122,1.705444480292499,415,48000,461.75830078125,21750.0,0.0,0,7134,1546
123,0.5218808888457716,336,48000,461.37255859375,21752.0,0.0,0,7135,1546
124,0.513290851842612,299,48000,461.19189453125,21752.0,0.0,0,7135,1546
125,0.5288097499869764,329,48000,461.33837890625,21752.0,0.0,0,7135,1546
126,0.5231431880965829,317,48000,461.27978515625,21752.0,0.0,0,7135,1546
127,1.9373168619349599,399,48000,461.68017578125,21672.0,0.0,0,7210,1558
128,0.5202449229545891,333,48000,461.35791015625,21672.0,0.0,0,7210,1558
129,2.3322729729115963,327,48000,461.32861328125,20710.0,0.0,0,7275,1571
130,0.5359787200577557,571,48000,462.52001953125,21170.0,0.0,0,7276,1571
131,2.16182964714244,510,48000,462.22216796875,21730.0,0.0,0,7347,1586
132,0.5229010190814734,337,48000,461.37744140625,21732.0,0.0,0,7348,1586
133,1.9878114331513643,304,48000,461.21630859375,20712.0,0.0,0,7418,1599
134,1.7695472738705575,314,48000,461.26513671875,20652.0,0.0,0,7488,1615
135,0.5093879490159452,326,48000,461.32373046875,21532.0,0.0,0,7489,1615
136,0.5114047848619521,418,48000,461.77294921875,21532.0,0.0,0,7489,1615
137,0.5167011888697743,391,48000,461.64111328125,21652.0,0.0,0,7490,1615
138,0.5137006719596684,342,48000,461.40185546875,21652.0,0.0,0,7490,1615
139,1.8271142640151083,598,48000,462.65185546875,21670.0,0.0,0,7562,1628
140,1.6329692993313074,308,48000,461.23583984375,20572.0,0.0,0,7632,1641
141,0.5165690686553717,335,48000,461.36767578125,21372.0,0.0,0,7633,1641
142,0.5292061911895871,565,48000,462.49072265625,21372.0,0.0,0,7633,1641
143,2.2031605928204954,331,48000,461.34814453125,21710.0,0.0,0,7705,1651
144,0.5126565452665091,369,48000,461.53369140625,21710.0,0.0,0,7705,1651
145,0.5094850789755583,442,48000,461.89013671875,21710.0,0.0,0,7705,1651
146,0.5251646069809794,358,48000,461.47998046875,21710.0,0.0,0,7705,1651
147,0.5118643259629607,352,48000,461.45068359375,21750.0,0.0,0,7706,1651
148,0.5200115451589227,380,48000,461.58740234375,21750.0,0.0,0,7706,1651
149,1.642398057039827,530,48000,462.31982421875,21690.0,0.0,0,7778,1665
150,0.5369995906949043,565,48000,462.49072265625,21690.0,0.0,0,7778,1665
151,0.5193060361780226,391,48000,461.64111328125,21690.0,0.0,0,7778,1665
152,1.7741148229688406,451,48000,461.93408203125,21050.0,0.0,0,7850,1682
153,0.5313782491721213,385,48000,461.61181640625,21190.0,0.0,0,7851,1682
154,0.523016759660095,352,48000,461.45068359375,21190.0,0.0,0,7851,1682
155,0.5172642502002418,539,48000,462.36376953125,21190.0,0.0,0,7851,1682
156,1.7604203918017447,467,48000,462.01220703125,21710.0,0.0,0,7929,1700
157,0.5250611789524555,328,48000,461.33349609375,21710.0,0.0,0,7929,1700
158,2.040944487322122,500,48000,462.17333984375,21670.0,0.0,0,8002,1712
159,0.5291388826444745,322,48000,461.30419921875,21670.0,0.0,0,8002,1712
160,0.5240883603692055,314,48000,461.26513671875,21670.0,0.0,0,8002,1712
161,0.5124644259922206,447,48000,461.91455078125,21670.0,0.0,0,8002,1712
162,2.983991997782141,899,48000,464.12158203125,20590.0,0.0,0,8079,1730
163,0.7519434480927885,372,48000,461.54833984375,21930.0,0.0,0,8081,1730
164,0.527663815766573,522,48000,462.28076171875,21930.0,0.0,0,8081,1730
165,1.5882598790340126,357,48000,461.47509765625,21730.0,0.0,0,8153,1746
166,0.5354971643537283,330,48000,461.34326171875,21732.0,0.0,0,8154,1746
167,0.5164455506019294,336,48000,461.37255859375,21732.0,0.0,0,8154,1746
168,1.6236396301537752,698,48000,463.14013671875,21690.0,0.0,0,8224,1759
169,0.5170779009349644,319,48000,461.28955078125,21690.0,0.0,0,8224,1759
170,0.5313376900739968,456,48000,461.95849609375,21690.0,0.0,0,8224,1759
171,1.632368999067694,306,48000,461.22607421875,21710.0,0.0,0,8294,1772
172,0.53250970877707,553,48000,462.43212890625,21712.0,0.0,0,8295,1772
173,1.5068210163153708,376,48000,461.56787109375,20692.0,0.0,0,8363,1788
174,1.3636537580750883,305,48000,461.22119140625,21172.0,0.0,0,8436,1803
175,1.5982790170237422,689,48000,463.09619140625,21650.0,0.0,0,8508,1821
176,1.8582602017559111,529,48000,462.31494140625,21732.0,0.0,0,8579,1837
177,0.5341060282662511,394,48000,461.65576171875,21732.0,0.0,0,8579,1837
178,0.5149760036729276,310,48000,461.24560546875,21732.0,0.0,0,8579,1837
179,1.5287955072708428,309,48000,461.24072265625,21712.0,0.0,0,8651,1850
180,1.5000061676837504,503,48000,462.18798828125,20570.0,0.0,0,8721,1865
181,1.4472678820602596,484,48000,462.09521484375,20432.0,0.0,0,8790,1880
182,1.5726247960701585,476,48000,462.05615234375,20572.0,0.0,0,8862,1893
183,1.485067860223353,395,48000,461.66064453125,20572.0,0.0,0,8934,1904
184,1.486487568821758,461,48000,461.98291015625,20552.0,0.0,0,9010,1921
185,1.496216454077512,448,48000,461.91943359375,20572.0,0.0,0,9079,1938
186,0.5219198460690677,357,48000,461.47509765625,21512.0,0.0,0,9080,1938
187,2.7287370916455984,381,48000,461.59228515625,21690.0,0.0,0,9151,1953
188,2.5233587021939456,436,48000,461.86083984375,21730.0,0.0,0,9224,1969
189,0.5172178028151393,303,48000,461.21142578125,21730.0,0.0,0,9224,1969
190,0.5268441401422024,436,48000,461.86083984375,21730.0,0.0,0,9224,1969
191,0.5216970159672201,331,48000,461.34814453125,21730.0,0.0,0,9224,1969
192,1.5377559792250395,301,48000,461.20166015625,20710.0,0.0,0,9294,1982
193,1.528133173007518,491,48000,462.12939453125,20650.0,0.0,0,9364,1998
194,0.5288152769207954,442,48000,461.89013671875,20650.0,0.0,0,9364,1998
195,1.564000593032688,637,48000,462.84228515625,21710.0,0.0,0,9437,2016
196,1.4220370016992092,532,48000,462.32958984375,20570.0,0.0,0,9506,2032
197,0.5347425793297589,392,48000,461.64599609375,21930.0,0.0,0,9507,2032
198,0.5360510577447712,357,48000,461.47509765625,21930.0,0.0,0,9507,2032
199,1.8785543022677302,406,48000,461.71435546875,21710.0,0.0,0,9578,2048
200,1.497408288065344,465,48000,462.00244140625,20550.0,0.0,0,9650,2067
201,0.529767045751214,391,48000,461.64111328125,21910.0,0.0,0,9651,2067
202,1.616339601110667,359,48000,461.48486328125,20712.0,0.0,0,9722,2081
203,1.384365078061819,364,48000,461.50927734375,21172.0,0.0,0,9791,2097
204,0.5127692297101021,311,48000,461.25048828125,21992.0,0.0,0,9792,2097
205,1.4759416501037776,338,48000,461.38232421875,20712.0,0.0,0,9861,2111
206,1.5395051902160048,489,48000,462.11962890625,20852.0,0.0,0,9932,2131
207,1.485188306774944,713,48000,463.21337890625,20732.0,0.0,0,10003,2150
208,1.4556507891975343,367,48000,461.52392578125,21652.0,0.0,0,10075,2164
209,1.405171109829098,422,48000,461.79248046875,20652.0,0.0,0,10144,2179
210,0.5304943160153925,334,48000,461.36279296875,21912.0,0.0,0,10145,2179
211,1.7813488328829408,321,48000,461.29931640625,21670.0,0.0,0,10216,2194
212,0.5187262529507279,466,48000,462.00732421875,21670.0,0.0,0,10216,2194
213,1.7931083380244672,396,48000,461.66552734375,21670.0,0.0,0,10283,2211
214,1.6163094253279269,534,48000,462.33935546875,21732.0,0.0,0,10352,2229
215,1.546682592947036,405,48000,461.70947265625,20450.0,0.0,0,10422,2246
216,1.5412512719631195,882,48000,464.03857421875,20590.0,0.0,0,10491,2262
217,0.5397931239567697,487,48000,462.10986328125,21950.0,0.0,0,10493,2262
218,0.5152683178894222,312,48000,461.25537109375,21950.0,0.0,0,10493,2262
219,0.5156563082709908,311,48000,461.25048828125,21950.0,0.0,0,10493,2262
220,1.5654483488760889,408,48000,461.72412109375,20710.0,0.0,0,10564,2277
221,1.4424252808094025,377,48000,461.57275390625,20850.0,0.0,0,10632,2291
222,0.5187585633248091,314,48000,461.26513671875,21630.0,0.0,0,10633,2291
223,0.5148576297797263,334,48000,461.36279296875,21750.0,0.0,0,10634,2291
224,0.5160004980862141,476,48000,462.05615234375,21750.0,0.0,0,10634,2291
225,0.5134827210567892,322,48000,461.30419921875,21750.0,0.0,0,10634,2291
226,1.876211634837091,928,48000,464.26318359375,20750.0,0.0,0,10701,2306
227,0.5226784781552851,306,48000,461.22607421875,21552.0,0.0,0,10703,2306
228,1.5303670498542488,440,48000,461.88037109375,21650.0,0.0,0,10773,2320
229,0.526290763169527,303,48000,461.21142578125,21850.0,0.0,0,10774,2320
230,0.5226877289824188,436,48000,461.86083984375,21850.0,0.0,0,10774,2320
231,0.5267348936758935,418,48000,461.77294921875,21850.0,0.0,0,10774,2320
232,1.5153008913621306,472,48000,462.03662109375,20552.0,0.0,0,10845,2335
233,0.5174320256337523,310,48000,461.24560546875,21932.0,0.0,0,10847,2335
234,0.5302603291347623,394,48000,461.65576171875,21932.0,0.0,0,10847,2335
235,0.5219988999888301,541,48000,462.37353515625,21932.0,0.0,0,10847,2335
236,1.6235069199465215,363,48000,461.50439453125,21012.0,0.0,0,10920,2349
237,0.5117854052223265,331,48000,461.34814453125,21012.0,0.0,0,10920,2349
238,0.5149180199950933,374,48000,461.55810546875,21172.0,0.0,0,10921,2349
239,0.5228587100282311,377,48000,461.57275390625,21172.0,0.0,0,10921,2349
240,1.4106320580467582,438,48000,461.87060546875,20712.0,0.0,0,10994,2362
241,0.5330323646776378,321,48000,461.29931640625,21712.0,0.0,0,10995,2362
242,1.8151785740628839,752,48000,463.40380859375,20550.0,0.0,0,11063,2376
243,1.4967594188638031,346,48000,461.42138671875,21692.0,0.0,0,11132,2390
244,0.5293673314154148,367,48000,461.52392578125,21992.0,0.0,0,11133,2390
245,0.5171131365932524,418,48000,461.77294921875,21992.0,0.0,0,11133,2390
246,1.6451805932447314,464,48000,461.99755859375,21092.0,0.0,0,11202,2405
247,1.4962708908133209,517,48000,462.25634765625,21092.0,0.0,0,11272,2421
248,1.6065823873504996,437,48000,461.86572265625,21710.0,0.0,0,11342,2436
249,1.634802617598325,696,48000,463.13037109375,21712.0,0.0,0,11413,2453
250,1.6401062509976327,411,48000,461.73876953125,20452.0,0.0,0,11480,2466
251,0.5167991290800273,311,48000,461.25048828125,21132.0,0.0,0,11481,2466
252,1.6561581990681589,371,48000,461.54345703125,21670.0,0.0,0,11552,2479
253,0.5127837252803147,409,48000,461.72900390625,21670.0,0.0,0,11552,2479
254,0.5224630208685994,437,48000,461.86572265625,21670.0,0.0,0,11552,2479
255,2.009346207138151,903,48000,464.14111328125,21690.0,0.0,0,11630,2497
256,0.516470399685204,308,48000,461.23583984375,21690.0,0.0,0,11630,2497
257,1.679870717227459,407,48000,461.71923828125,20712.0,0.0,0,11703,2510
258,0.5411497759632766,363,48000,461.50439453125,21752.0,0.0,0,11704,2510
259,2.126091096084565,323,48000,461.30908203125,20730.0,0.0,0,11776,2523
260,0.5351172438822687,491,48000,462.12939453125,22130.0,0.0,0,11777,2523
261,1.5553311719559133,458,48000,461.96826171875,21690.0,0.0,0,11851,2536
262,1.464734748005867,590,48000,462.61279296875,21732.0,0.0,0,11924,2550
263,0.5267017260193825,739,48000,463.34033203125,21732.0,0.0,0,11924,2550
264,1.5522488178685308,361,48000,461.49462890625,21132.0,0.0,0,11993,2565
265,0.5278807142749429,335,48000,461.36767578125,21132.0,0.0,0,11993,2565
266,1.4330061837099493,420,48000,461.78271484375,21710.0,0.0,0,12062,2581
