step,wall_s,t_spk,t_mix,allocated_mib,reserved_mib,inactive_split_mib,num_alloc_retries,num_device_alloc,num_device_free
77,0.9388310206122696,316,48000,460.45947265625,20504.0,2873.54052734375,0,3025,2810
78,0.8168892031535506,448,48000,460.74853515625,21002.0,2813.25146484375,0,3074,2857
79,0.8252127412706614,440,48000,460.70166015625,20440.0,2813.29833984375,0,3119,2904
80,0.49620284093543887,414,48000,460.58251953125,20442.0,2883.41748046875,0,3120,2904
81,0.8738383278250694,463,48000,460.82177734375,20504.0,2883.17822265625,0,3162,2947
82,0.5019528730772436,321,48000,460.45947265625,20506.0,4333.54052734375,0,3163,2947
83,0.8370484439656138,404,48000,460.53369140625,20506.0,2883.46630859375,0,3207,2991
84,0.9038773239590228,411,48000,460.56787109375,20554.0,2883.43212890625,0,3250,3034
85,0.8149659582413733,532,48000,461.15087890625,20554.0,2884.84912109375,0,3293,3077
86,0.8230579947121441,530,48000,461.14892578125,21002.0,2812.85107421875,0,3336,3119
87,0.49510342301800847,378,48000,460.46728515625,21002.0,2877.53271484375,0,3336,3119
88,0.5004908461123705,343,48000,460.45947265625,21002.0,2877.54052734375,0,3336,3119
89,0.8379963240586221,444,48000,460.72900390625,20506.0,2879.27099609375,0,3382,3166
90,0.7956463559530675,536,48000,461.17822265625,20554.0,2882.82177734375,0,3427,3211
91,0.8033487359061837,659,48000,461.77099609375,20554.0,2872.22900390625,0,3470,3254
92,0.8045543842017651,447,48000,460.74365234375,21000.0,2805.25634765625,0,3518,3302
93,0.841250819619745,1068,48000,463.76806640625,20440.0,2812.23193359375,0,3567,3352
94,0.5009495751000941,312,48000,460.45947265625,20440.0,2871.54052734375,0,3567,3352
95,0.8086050590500236,439,48000,460.69677734375,20504.0,2815.30322265625,0,3615,3400
96,0.8703034869395196,550,48000,461.23876953125,20442.0,2816.76123046875,0,3660,3444
97,0.49671433214098215,460,48000,460.79931640625,20442.0,2881.20068359375,0,3660,3444
98,0.49980991799384356,315,48000,460.46728515625,20442.0,2883.53271484375,0,3660,3444
99,0.8298813081346452,427,48000,460.64599609375,20504.0,2879.35400390625,0,3702,3487
100,0.7041467339731753,500,48000,460.99462890625,20506.0,4329.00537109375,0,3703,3487
101,0.9752728920429945,409,48000,460.55810546875,20506.0,2881.44189453125,0,3749,3533
102,0.5450869710184634,337,48000,460.45947265625,20506.0,2879.54052734375,0,3749,3533
103,0.8535196236334741,390,48000,460.46728515625,20504.0,2809.53271484375,0,3793,3578
104,0.9273166842758656,391,48000,460.47021484375,20440.0,2873.52978515625,0,3840,3625
105,0.5710413428023458,500,48000,461.00244140625,21894.0,4330.99755859375,0,3842,3625
106,0.5613584471866488,388,48000,460.45947265625,21894.0,4327.54052734375,0,3842,3625
107,0.5625004661269486,388,48000,460.45947265625,21894.0,2879.54052734375,0,3842,3625
108,0.9115502778440714,351,48000,460.46728515625,20504.0,2881.53271484375,0,3886,3671
109,0.8874342148192227,370,48000,460.45947265625,20504.0,2869.54052734375,0,3929,3714
110,0.897502088919282,399,48000,460.50927734375,20504.0,2875.49072265625,0,3978,3763
111,0.9945333860814571,477,48000,460.89013671875,20554.0,2871.10986328125,0,4025,3809
112,1.1340299099683762,313,48000,460.46728515625,20556.0,2877.53271484375,0,4075,3858
113,0.8804729860275984,435,48000,460.67724609375,20556.0,2871.32275390625,0,4122,3905
114,0.8779808301478624,467,48000,460.84130859375,21000.0,2815.15869140625,0,4171,3955
115,173.03160206787288,377,48000,460.46728515625,20440.0,2877.53271484375,0,4215,4000
116,0.8196586542762816,303,48000,460.46728515625,20554.0,4333.53271484375,0,4261,4045
117,0.8141715019010007,334,48000,460.46728515625,20554.0,2873.53271484375,0,4305,4089
118,0.5248394468799233,299,48000,460.46728515625,20554.0,2873.53271484375,0,4305,4089
119,0.9007381382398307,464,48000,460.81884765625,20554.0,2877.18115234375,0,4354,4138
120,0.8197998949326575,568,48000,461.33447265625,21002.0,2818.66552734375,0,4401,4184
121,0.5132298138923943,492,48000,460.95556640625,21002.0,2877.04443359375,0,4401,4184
122,0.8680718052200973,407,48000,460.54052734375,20504.0,2877.45947265625,0,4446,4231
123,0.5124887158162892,401,48000,460.51123046875,20504.0,2875.48876953125,0,4446,4231
124,0.5105922580696642,314,48000,460.45947265625,20504.0,2877.54052734375,0,4446,4231
125,0.5294818710535765,557,48000,461.27294921875,20506.0,2878.72705078125,0,4447,4231
126,0.5130949839949608,330,48000,460.46728515625,20506.0,2881.53271484375,0,4447,4231
127,0.8140142736956477,416,48000,460.59228515625,20556.0,4333.40771484375,0,4492,4275
128,0.5160854803398252,368,48000,460.46728515625,20556.0,2877.53271484375,0,4492,4275
129,0.516341129783541,321,48000,460.46728515625,20556.0,2885.53271484375,0,4492,4275
130,0.8806844991631806,421,48000,460.61669921875,20556.0,2881.38330078125,0,4535,4318
131,0.9613876519724727,713,48000,462.03466796875,20556.0,2877.96533203125,0,4580,4363
132,0.8401722167618573,358,48000,460.45947265625,21002.0,2815.54052734375,0,4626,4409
133,0.8320508082397282,700,48000,461.97119140625,20442.0,2820.02880859375,0,4671,4455
134,0.8293394627980888,355,48000,460.46728515625,20442.0,2879.53271484375,0,4713,4497
135,0.5151045522652566,340,48000,460.46728515625,21894.0,4335.53271484375,0,4714,4497
136,0.8555450248531997,317,48000,460.45947265625,20556.0,4327.54052734375,0,4758,4541
137,0.8099135509692132,380,48000,460.45947265625,21002.0,2825.54052734375,0,4806,4589
138,0.8590125110931695,350,48000,460.46728515625,20442.0,2879.53271484375,0,4846,4630
139,0.5084590120241046,460,48000,460.80712890625,21894.0,4333.19287109375,0,4847,4630
140,0.8585522407665849,478,48000,461.49853515625,20554.0,4328.50146484375,0,4891,4675
141,0.510150671005249,334,48000,460.46728515625,20554.0,2875.53271484375,0,4891,4675
142,0.8471361282281578,452,48000,460.76806640625,20504.0,2873.23193359375,0,4937,4722
143,0.8113203491084278,563,48000,461.30224609375,20554.0,4330.69775390625,0,4985,4769
144,0.5182192288339138,407,48000,460.54833984375,20554.0,2877.45166015625,0,4985,4769
145,0.814254755154252,335,48000,460.45947265625,20506.0,2881.54052734375,0,5031,4815
146,0.5078223436139524,379,48000,460.46728515625,20506.0,2877.53271484375,0,5031,4815
147,0.8644723840989172,305,48000,460.46728515625,20554.0,2885.53271484375,0,5077,4861
148,0.9885569759644568,366,48000,460.46728515625,20554.0,2875.53271484375,0,5119,4903
149,0.8314214618876576,341,48000,460.45947265625,20554.0,2879.54052734375,0,5166,4950
150,0.512940657325089,305,48000,460.46728515625,20554.0,2883.53271484375,0,5166,4950
151,0.507115694694221,492,48000,460.96337890625,20554.0,2875.03662109375,0,5166,4950
152,0.5118520180694759,308,48000,460.46728515625,20554.0,2873.53271484375,0,5166,4950
153,0.5093117021024227,396,48000,460.49462890625,20554.0,2873.50537109375,0,5166,4950
154,0.8603756208904088,327,48000,460.45947265625,20504.0,2881.54052734375,0,5213,4998
155,0.5126953781582415,322,48000,460.45947265625,20504.0,2877.54052734375,0,5213,4998
156,0.5114898988977075,379,48000,460.45947265625,20504.0,2873.54052734375,0,5213,4998
157,0.8387199630960822,513,48000,461.05810546875,20506.0,2880.94189453125,0,5261,5045
158,0.8377390429377556,410,48000,460.55517578125,21002.0,2819.44482421875,0,5306,5089
159,0.8374222540296614,325,48000,460.46728515625,20440.0,2877.53271484375,0,5348,5133
160,0.553537149913609,350,48000,460.46728515625,21894.0,4325.53271484375,0,5350,5133
161,0.8525438029319048,542,48000,461.49853515625,20554.0,4326.50146484375,0,5398,5182
162,0.5110735213384032,435,48000,460.67724609375,20554.0,2877.32275390625,0,5398,5182
163,0.8197998809628189,417,48000,460.59716796875,20506.0,2877.40283203125,0,5444,5228
164,0.8255755417048931,503,48000,461.00927734375,20556.0,4334.99072265625,0,5491,5274
165,0.5095100123435259,322,48000,460.46728515625,20556.0,2879.53271484375,0,5491,5274
166,0.5325538399629295,335,48000,460.46728515625,20556.0,2883.53271484375,0,5491,5274
167,0.8341767699457705,384,48000,460.45947265625,20504.0,2875.54052734375,0,5533,5318
168,0.8952058530412614,389,48000,460.46728515625,20506.0,2873.53271484375,0,5580,5364
169,0.7982504507526755,429,48000,460.65576171875,20554.0,2883.34423828125,0,5628,5412
170,0.5432942248880863,371,48000,460.466796875,20556.0,2875.533203125,0,5629,5412
171,0.9800062421709299,405,48000,460.53857421875,20556.0,2883.46142578125,0,5677,5460
172,0.8336307411082089,523,48000,461.10693359375,20554.0,2872.89306640625,0,5720,5504
173,0.829353756736964,419,48000,460.60693359375,21000.0,2815.39306640625,0,5768,5552
174,0.5063631683588028,351,48000,460.46728515625,21000.0,2879.53271484375,0,5768,5552
175,0.8417517398484051,385,48000,460.45947265625,20504.0,2875.54052734375,0,5812,5597
176,0.8288383288308978,383,48000,460.46728515625,21000.0,2817.53271484375,0,5859,5643
177,0.9053096291609108,791,48000,462.41552734375,20440.0,2807.58447265625,0,5902,5687
178,0.9238542038947344,418,48000,460.60205078125,20440.0,2881.39794921875,0,5949,5734
179,0.5087969251908362,312,48000,461.341796875,21892.0,4324.658203125,0,5950,5734
180,0.5229704240337014,325,48000,460.45947265625,21894.0,2879.54052734375,0,5951,5734
181,0.5137059381231666,376,48000,460.46728515625,21894.0,2875.53271484375,0,5951,5734
182,1.06569230183959,302,48000,460.45947265625,20504.0,2877.54052734375,0,5997,5782
183,0.524269653018564,492,48000,460.95556640625,20504.0,2877.04443359375,0,5997,5782
184,0.8511369777843356,392,48000,460.47509765625,21002.0,2817.52490234375,0,6044,5827
185,0.5088906553573906,324,48000,460.46728515625,21002.0,2879.53271484375,0,6044,5827
186,0.5119607108645141,458,48000,460.78955078125,21002.0,2875.21044921875,0,6044,5827
187,0.5067622279748321,444,48000,460.72900390625,21002.0,2879.27099609375,0,6044,5827
188,0.9159276857972145,578,48000,461.37548828125,20506.0,2876.62451171875,0,6089,5873
189,0.5187175921164453,456,48000,460.78759765625,20506.0,2875.21240234375,0,6089,5873
190,0.8356691701337695,432,48000,460.67041015625,20556.0,4335.32958984375,0,6137,5920
191,0.8586442479863763,483,48000,460.91162109375,20556.0,2879.08837890625,0,6181,5964
192,0.5329627310857177,440,48000,460.70166015625,20556.0,2881.29833984375,0,6181,5964
193,1.0733964229002595,346,48000,460.45947265625,20506.0,2883.54052734375,0,6225,6009
194,0.9042756226845086,501,48000,460.99951171875,20504.0,2875.00048828125,0,6267,6052
195,0.5316508030518889,351,48000,460.46728515625,20504.0,2881.53271484375,0,6267,6052
196,0.5261057619936764,536,48000,461.17041015625,20504.0,2870.82958984375,0,6267,6052
197,0.8449087683111429,506,48000,461.03173828125,20506.0,2814.96826171875,0,6316,6100
198,0.5205628788098693,334,48000,460.46728515625,20506.0,2871.53271484375,0,6316,6100
199,0.5169298951514065,306,48000,460.45947265625,20506.0,4331.54052734375,0,6316,6100
200,0.526274271775037,341,48000,460.46728515625,20506.0,2877.53271484375,0,6316,6100
201,0.5255085821263492,303,48000,460.45947265625,20506.0,2879.54052734375,0,6316,6100
202,0.8894889862276614,362,48000,460.46728515625,20506.0,2817.53271484375,0,6361,6145
203,0.5198614099062979,367,48000,460.46728515625,20506.0,2877.53271484375,0,6361,6145
204,0.5257502431049943,316,48000,460.45947265625,20506.0,4331.54052734375,0,6361,6145
205,0.5132948197424412,299,48000,460.46728515625,20506.0,2877.53271484375,0,6361,6145
206,0.5152940680272877,321,48000,460.45947265625,20506.0,2883.54052734375,0,6361,6145
207,0.8831657338887453,450,48000,460.75830078125,20506.0,2813.24169921875,0,6404,6188
208,0.8945598690770566,627,48000,461.61474609375,20440.0,2816.38525390625,0,6449,6234
209,0.8999306308105588,318,48000,460.46728515625,20440.0,2871.53271484375,0,6492,6277
210,0.5255701532587409,460,48000,460.80712890625,21892.0,4323.19287109375,0,6493,6277
211,0.5239024157635868,367,48000,460.45947265625,21892.0,4331.54052734375,0,6493,6277
212,0.5228133071213961,355,48000,460.45947265625,21892.0,2875.54052734375,0,6493,6277
213,0.5243854052387178,461,48000,460.80419921875,21894.0,2875.19580078125,0,6494,6277
214,0.9009833410382271,567,48000,461.32177734375,20504.0,2874.67822265625,0,6540,6325
215,0.5608373126015067,355,48000,460.46728515625,20506.0,2879.53271484375,0,6541,6325
216,0.8823142573237419,613,48000,461.55419921875,20556.0,2882.44580078125,0,6587,6370
217,0.8654470010660589,455,48000,460.77490234375,20554.0,2875.22509765625,0,6630,6414
218,0.509836645796895,380,48000,460.46728515625,20556.0,2877.53271484375,0,6631,6414
219,0.5354884602129459,378,48000,460.46728515625,20556.0,2877.53271484375,0,6631,6414
220,0.5201693107374012,316,48000,460.46728515625,20556.0,2881.53271484375,0,6631,6414
221,0.5253293951973319,352,48000,460.46728515625,20556.0,2873.53271484375,0,6631,6414
222,0.5219428990967572,305,48000,460.46728515625,20556.0,2871.53271484375,0,6631,6414
223,0.5252517238259315,432,48000,460.67041015625,20556.0,2873.32958984375,0,6631,6414
224,0.5113041447475553,306,48000,460.46728515625,20556.0,2875.53271484375,0,6631,6414
225,0.8435846930369735,618,48000,461.57861328125,20504.0,2880.42138671875,0,6677,6462
226,0.5163965672254562,333,48000,460.45947265625,20504.0,4321.54052734375,0,6677,6462
227,0.5508632478304207,305,48000,460.46728515625,20506.0,2875.53271484375,0,6678,6462
228,0.5203677723184228,330,48000,460.45947265625,20506.0,4327.54052734375,0,6678,6462
229,0.8196658869273961,491,48000,460.95068359375,20506.0,2887.04931640625,0,6725,6509
230,0.5187454940751195,444,48000,460.72900390625,20506.0,2877.27099609375,0,6725,6509
231,0.5184607147239149,439,48000,460.69677734375,20506.0,4327.30322265625,0,6725,6509
232,0.5159146981313825,568,48000,461.32666015625,20506.0,2878.67333984375,0,6725,6509
233,0.5279786209575832,321,48000,460.46728515625,20506.0,2877.53271484375,0,6725,6509
234,0.5236396477557719,444,48000,460.72119140625,20506.0,4331.27880859375,0,6725,6509
235,0.5192486443556845,461,48000,460.80419921875,20506.0,2879.19580078125,0,6725,6509
236,0.5250110649503767,362,48000,460.46728515625,20506.0,2883.53271484375,0,6725,6509
237,1.0883660069666803,332,48000,460.46728515625,20556.0,4331.53271484375,0,6769,6552
238,0.5208701719529927,311,48000,460.46728515625,20556.0,2879.53271484375,0,6769,6552
239,0.5247511058114469,444,48000,460.72900390625,20556.0,2877.27099609375,0,6769,6552
240,0.5195589032955468,394,48000,460.48486328125,20556.0,2885.51513671875,0,6769,6552
241,0.8453480820171535,320,48000,460.45947265625,20504.0,2877.54052734375,0,6811,6596
242,0.5374028487131,492,48000,460.95556640625,20504.0,2877.04443359375,0,6811,6596
243,0.8362521352246404,560,48000,461.29541015625,21000.0,2814.70458984375,0,6857,6641
244,0.524034836795181,404,48000,460.53369140625,21000.0,2875.46630859375,0,6857,6641
245,0.8739506523124874,412,48000,460.57275390625,20504.0,2879.42724609375,0,6903,6688
246,0.8327749199233949,498,48000,460.99267578125,20554.0,2877.00732421875,0,6948,6732
247,0.5141802220605314,352,48000,460.466796875,20554.0,2875.533203125,0,6948,6732
248,0.8444951740093529,790,48000,462.41845703125,20554.0,2873.58154296875,0,6995,6779
249,0.515452359803021,625,48000,461.61279296875,20554.0,2874.38720703125,0,6995,6779
250,0.5383000671863556,478,48000,460.89501953125,20554.0,2879.10498046875,0,6995,6779
251,0.8388282228261232,481,48000,460.90966796875,20506.0,2883.09033203125,0,7040,6824
252,0.5162003990262747,302,48000,460.45947265625,20506.0,4323.54052734375,0,7040,6824
253,0.5205959230661392,456,48000,460.78759765625,20506.0,2871.21240234375,0,7040,6824
254,0.8352820370346308,402,48000,460.912109375,20554.0,4329.087890625,0,7089,6873
255,0.8414003290235996,323,48000,460.46728515625,20556.0,2875.53271484375,0,7136,6919
256,0.8322126427665353,517,48000,461.07763671875,20554.0,2882.92236328125,0,7183,6967
257,0.5331146451644599,380,48000,460.46728515625,20556.0,2881.53271484375,0,7184,6967
258,0.5201710141263902,389,48000,460.46728515625,20556.0,2877.53271484375,0,7184,6967
259,0.5155509999021888,373,48000,460.46728515625,20556.0,2879.53271484375,0,7184,6967
260,0.5335704847238958,448,48000,460.74853515625,20556.0,2877.25146484375,0,7184,6967
261,0.5157978911884129,503,48000,461.01708984375,20556.0,2872.98291015625,0,7184,6967
262,1.1351832142099738,663,48000,461.79833984375,20504.0,2878.20166015625,0,7231,7016
263,0.8280349685810506,468,48000,460.84619140625,20554.0,4329.15380859375,0,7276,7060
264,0.5239930381067097,362,48000,460.466796875,20554.0,2877.533203125,0,7276,7060
265,0.5187027570791543,305,48000,460.45947265625,20556.0,2881.54052734375,0,7277,7060
266,0.8644366571679711,451,48000,460.76318359375,20506.0,2879.23681640625,0,7321,7105
267,0.5130662047304213,337,48000,460.45947265625,20506.0,4333.54052734375,0,7321,7105
268,0.5211271429434419,308,48000,460.46728515625,20506.0,2879.53271484375,0,7321,7105
269,0.5189882162958384,315,48000,460.45947265625,20506.0,2877.54052734375,0,7321,7105
270,0.8337413417175412,549,48000,461.24169921875,20504.0,2814.75830078125,0,7366,7151
271,0.5177990780211985,299,48000,460.46728515625,20504.0,2873.53271484375,0,7366,7151
272,0.8195949210785329,434,48000,460.68017578125,20556.0,4329.31982421875,0,7415,7198
273,0.5168394600041211,336,48000,460.46728515625,20556.0,2879.53271484375,0,7415,7198
274,0.5180831979960203,321,48000,460.46728515625,20556.0,2877.53271484375,0,7415,7198
275,0.5199590250849724,321,48000,460.46728515625,20556.0,2879.53271484375,0,7415,7198
276,0.8726574769243598,569,48000,461.33154296875,20556.0,2878.66845703125,0,7461,7244
277,0.8079987480305135,363,48000,460.45947265625,21002.0,2821.54052734375,0,7507,7290
278,0.5218960428610444,429,48000,460.64794921875,21002.0,2881.35205078125,0,7507,7290
279,0.8644889891147614,426,48000,460.64111328125,20506.0,2883.35888671875,0,7551,7335
280,0.8411234519444406,454,48000,460.77783203125,20556.0,2879.22216796875,0,7595,7378
281,0.8292446881532669,319,48000,460.46728515625,20554.0,2879.53271484375,0,7640,7424
282,0.5096985311247408,336,48000,460.46728515625,20554.0,2871.53271484375,0,7640,7424
283,0.8897575926966965,364,48000,460.45947265625,20554.0,2871.54052734375,0,7689,7473
284,0.5209171650931239,335,48000,460.46728515625,20554.0,2877.53271484375,0,7689,7473
285,0.5307350601069629,343,48000,460.46728515625,20556.0,2877.53271484375,0,7690,7473
286,0.5143658039160073,448,48000,460.74853515625,20556.0,2881.25146484375,0,7690,7473
287,0.521120015066117,327,48000,460.46728515625,20556.0,2881.53271484375,0,7690,7473
288,0.8535083848983049,535,48000,461.17333984375,20504.0,2874.82666015625,0,7733,7518
289,0.9837539908476174,329,48000,460.46728515625,20556.0,2883.53271484375,0,7781,7564
290,0.5154306632466614,478,48000,460.89501953125,20556.0,2881.10498046875,0,7781,7564
291,0.5154053927399218,301,48000,460.46728515625,20556.0,2881.53271484375,0,7781,7564
292,0.5151349431835115,311,48000,460.46728515625,20556.0,2877.53271484375,0,7781,7564
293,0.5164853911846876,405,48000,460.53857421875,20556.0,2879.46142578125,0,7781,7564
294,0.5281388750299811,346,48000,460.46728515625,20556.0,2883.53271484375,0,7781,7564
295,0.8505054297856987,582,48000,461.40283203125,20506.0,2872.59716796875,0,7824,7608
296,0.5292726731859148,409,48000,460.55029296875,20506.0,4329.44970703125,0,7824,7608
297,0.5166548816487193,394,48000,460.48486328125,20506.0,2879.51513671875,0,7824,7608
298,0.5261069871485233,328,48000,460.45947265625,20506.0,4331.54052734375,0,7824,7608
299,0.5172896012663841,330,48000,460.46728515625,20506.0,2885.53271484375,0,7824,7608
