step,wall_s,t_spk,t_mix,allocated_mib,reserved_mib,inactive_split_mib,num_alloc_retries,num_device_alloc,num_device_free
106,0.9308997923508286,728,48000,463.78662109375,21402.0,1442.21337890625,0,4311,4093
107,0.5908312345854938,347,48000,462.14599609375,21404.0,1505.85400390625,0,4312,4093
108,0.9345565172843635,392,48000,462.30517578125,21976.0,1437.69482421875,0,4360,4142
109,0.9360877247527242,342,48000,462.13818359375,21404.0,1439.86181640625,0,4411,4192
110,0.9151341463439167,724,48000,463.76708984375,21402.0,1504.23291015625,0,4460,4242
111,0.9273901376873255,615,48000,463.23486328125,21976.0,1502.76513671875,0,4508,4290
112,0.9292500452138484,389,48000,462.13818359375,21978.0,1505.86181640625,0,4558,4339
113,0.9525670320726931,312,48000,462.13818359375,21978.0,1509.86181640625,0,4607,4388
114,0.994837018661201,750,48000,463.89404296875,21976.0,1440.10595703125,0,4653,4435
115,115.7769245672971,553,48000,462.93994140625,21404.0,1439.06005859375,0,4702,4483
116,0.5217276457697153,337,48000,462.13818359375,21404.0,1509.86181640625,0,4702,4483
117,0.9124030200764537,375,48000,462.14599609375,21978.0,1435.85400390625,0,4749,4530
118,0.9056389508768916,542,48000,462.87841796875,21402.0,1445.12158203125,0,4800,4582
119,0.8715200000442564,488,48000,462.61474609375,21404.0,1437.38525390625,0,4847,4628
120,0.8735553682781756,456,48000,462.46630859375,21404.0,1451.53369140625,0,4898,4679
121,0.9049960020929575,442,48000,462.45361328125,21914.0,1439.54638671875,0,4942,4723
122,0.8730120877735317,415,48000,462.30517578125,21404.0,1507.69482421875,0,4992,4773
123,0.5318711921572685,336,48000,462.13818359375,21404.0,1503.86181640625,0,4992,4773
124,0.5237822229973972,299,48000,462.13818359375,21404.0,1505.86181640625,0,4992,4773
125,0.5122898099943995,329,48000,462.14599609375,21404.0,1503.85400390625,0,4992,4773
126,0.5321388719603419,317,48000,462.13818359375,21404.0,1501.86181640625,0,4992,4773
127,0.8735909378156066,399,48000,462.31298828125,21978.0,1439.68701171875,0,5043,4824
128,0.5184187712147832,333,48000,462.14599609375,21978.0,2837.85400390625,0,5043,4824
129,0.8682100670412183,327,48000,462.14599609375,21914.0,1447.85400390625,0,5088,4869
130,0.5265356600284576,571,48000,463.02783203125,21914.0,1508.97216796875,0,5088,4869
131,0.8709743628278375,510,48000,462.72216796875,21978.0,1447.27783203125,0,5135,4916
132,0.5076076970435679,337,48000,462.14599609375,21978.0,1445.85400390625,0,5135,4916
133,0.8790262518450618,304,48000,462.14599609375,21914.0,1441.85400390625,0,5182,4963
134,0.9164570970460773,314,48000,462.13818359375,21404.0,1511.86181640625,0,5231,5012
135,0.5063740001060069,326,48000,462.13818359375,21404.0,1505.86181640625,0,5231,5012
136,0.5308942040428519,418,48000,462.31298828125,21404.0,1499.68701171875,0,5231,5012
137,0.5121164708398283,391,48000,462.30517578125,21404.0,1503.69482421875,0,5231,5012
138,0.5142075181938708,342,48000,462.14599609375,21404.0,1503.85400390625,0,5231,5012
139,0.8612222778610885,598,48000,463.15185546875,21978.0,1438.84814453125,0,5281,5062
140,0.8720264029689133,308,48000,462.13818359375,21404.0,1511.86181640625,0,5331,5112
141,0.5102613349445164,335,48000,462.13818359375,21404.0,1509.86181640625,0,5331,5112
142,0.5201751692220569,565,48000,462.99853515625,21404.0,1513.00146484375,0,5331,5112
143,0.9475580547004938,331,48000,462.14599609375,21978.0,1439.85400390625,0,5376,5157
144,0.5124670010991395,369,48000,462.14599609375,21978.0,1439.85400390625,0,5376,5157
145,0.5195371811278164,442,48000,462.46142578125,21978.0,1439.53857421875,0,5376,5157
146,0.5196798909455538,358,48000,462.13818359375,21978.0,1505.86181640625,0,5376,5157
147,0.5245709237642586,352,48000,462.14599609375,21978.0,1439.85400390625,0,5376,5157
148,0.5188553533516824,380,48000,462.13818359375,21978.0,1501.86181640625,0,5376,5157
149,0.9005465828813612,530,48000,462.82763671875,21976.0,1443.17236328125,0,5426,5208
150,0.5243165837600827,565,48000,462.99072265625,21978.0,997.00927734375,0,5427,5208
151,0.5104038054123521,391,48000,462.30517578125,21978.0,1439.69482421875,0,5427,5208
152,0.8970027486793697,451,48000,462.46142578125,21402.0,1437.53857421875,0,5476,5258
153,0.5190954823046923,385,48000,462.14599609375,21402.0,1503.85400390625,0,5476,5258
154,0.5239778449758887,352,48000,462.14599609375,21402.0,1499.85400390625,0,5476,5258
155,0.5160783468745649,539,48000,462.87158203125,21402.0,1499.12841796875,0,5476,5258
156,0.8783265561796725,467,48000,462.51220703125,21978.0,1443.48779296875,0,5528,5309
157,0.5136588499881327,328,48000,462.13818359375,21978.0,1437.86181640625,0,5528,5309
158,0.8983286470174789,500,48000,462.67333984375,21402.0,1439.32666015625,0,5578,5360
159,0.5134863308630884,322,48000,462.13818359375,21402.0,1443.86181640625,0,5578,5360
160,0.5194147219881415,314,48000,462.13818359375,21402.0,1501.86181640625,0,5578,5360
161,0.5346938408911228,447,48000,462.45361328125,21402.0,1507.54638671875,0,5578,5360
162,0.8871944630518556,899,48000,464.62158203125,21976.0,1501.37841796875,0,5625,5407
163,0.519388513173908,372,48000,462.13818359375,21976.0,1435.86181640625,0,5625,5407
164,0.5448193256743252,522,48000,462.78857421875,21976.0,2827.21142578125,0,5625,5407
165,0.9028993523679674,357,48000,462.13818359375,21402.0,1503.86181640625,0,5674,5456
166,0.5272797308862209,330,48000,462.13818359375,21402.0,1505.86181640625,0,5674,5456
167,0.5086263087578118,336,48000,462.14599609375,21402.0,1501.85400390625,0,5674,5456
168,0.8706897580996156,698,48000,463.64013671875,21976.0,1436.35986328125,0,5724,5506
169,0.5140368212014437,319,48000,462.14599609375,21976.0,1443.85400390625,0,5724,5506
170,0.5316846650093794,456,48000,462.45849609375,21976.0,1503.54150390625,0,5724,5506
171,0.8921270179562271,306,48000,462.13818359375,21976.0,1501.86181640625,0,5773,5555
172,0.5344967418350279,553,48000,462.93994140625,21976.0,1441.06005859375,0,5773,5555
173,0.9008137448690832,376,48000,462.13818359375,21402.0,1499.86181640625,0,5821,5603
174,1.016002300195396,305,48000,462.14599609375,21976.0,1443.85400390625,0,5872,5654
175,0.9523175521753728,689,48000,463.59619140625,21402.0,1502.40380859375,0,5919,5701
176,0.903956510592252,529,48000,462.81494140625,21976.0,2893.18505859375,0,5968,5750
177,0.5258993050083518,394,48000,462.30517578125,21976.0,2823.69482421875,0,5968,5750
178,0.5179861760698259,310,48000,462.13818359375,21976.0,1435.86181640625,0,5968,5750
179,0.9270564592443407,309,48000,462.13818359375,21402.0,1503.86181640625,0,6019,5801
180,1.0042433980852365,503,48000,462.68798828125,21976.0,1435.31201171875,0,6068,5850
181,1.131289395969361,484,48000,463.1455078125,21402.0,2886.8544921875,0,6120,5902
182,0.8676074836403131,476,48000,462.56396484375,21976.0,1437.43603515625,0,6171,5953
183,0.8787915389984846,395,48000,462.30517578125,21402.0,2891.69482421875,0,6221,6003
184,0.851950447075069,461,48000,462.49072265625,21976.0,1441.50927734375,0,6270,6052
185,0.8863736093044281,448,48000,462.46142578125,21404.0,1501.53857421875,0,6319,6100
186,0.5143407019786537,357,48000,462.14599609375,21404.0,1509.85400390625,0,6319,6100
187,0.9496304770000279,381,48000,462.14599609375,21976.0,1439.85400390625,0,6365,6147
188,0.8890890148468316,436,48000,462.45361328125,21912.0,2825.54638671875,0,6414,6196
189,0.5097674690186977,303,48000,462.13818359375,21912.0,1437.86181640625,0,6414,6196
190,0.5288045918568969,436,48000,462.46142578125,21912.0,1439.53857421875,0,6414,6196
191,0.5093596000224352,331,48000,462.13818359375,21912.0,1445.86181640625,0,6414,6196
192,0.8522906079888344,301,48000,462.14599609375,21404.0,1437.85400390625,0,6461,6242
193,0.8505729399621487,491,48000,462.62939453125,21402.0,1505.37060546875,0,6511,6293
194,0.5203675939701498,442,48000,462.46142578125,21404.0,1505.53857421875,0,6512,6293
195,0.8827195949852467,637,48000,463.34228515625,21976.0,1442.65771484375,0,6560,6342
196,0.8919742424041033,532,48000,462.83740234375,21402.0,1437.16259765625,0,6607,6389
197,0.5202396437525749,392,48000,462.30517578125,21402.0,1501.69482421875,0,6607,6389
198,0.5122448159381747,357,48000,462.13818359375,21404.0,1503.86181640625,0,6608,6389
199,1.0003504971973598,406,48000,462.30517578125,21978.0,1445.69482421875,0,6658,6439
200,0.9522626358084381,465,48000,462.51025390625,21402.0,1507.48974609375,0,6704,6486
201,0.5184267479926348,391,48000,462.31298828125,21404.0,1503.68701171875,0,6705,6486
202,0.8784440821036696,359,48000,462.13818359375,21976.0,1441.86181640625,0,6754,6536
203,0.8718796311877668,364,48000,462.13818359375,21404.0,1509.86181640625,0,6803,6584
204,0.5083965118974447,311,48000,462.13818359375,21404.0,1507.86181640625,0,6803,6584
205,0.9828555430285633,338,48000,462.13818359375,21978.0,1447.86181640625,0,6851,6632
206,0.894042830914259,489,48000,462.61962890625,21402.0,1505.38037109375,0,6896,6678
207,0.9425156409852207,713,48000,463.71337890625,21978.0,1442.28662109375,0,6945,6726
208,0.8902555061504245,367,48000,462.13818359375,21404.0,1511.86181640625,0,6993,6774
209,0.9030521078966558,422,48000,462.31298828125,21978.0,1443.68701171875,0,7039,6820
210,0.519563065841794,334,48000,462.13818359375,21978.0,1503.86181640625,0,7039,6820
211,0.8640625341795385,321,48000,462.14599609375,21978.0,1509.85400390625,0,7089,6870
212,0.5116410790942609,466,48000,462.50732421875,21978.0,1443.49267578125,0,7089,6870
213,0.8779274439439178,396,48000,462.30517578125,21914.0,1443.69482421875,0,7137,6918
214,0.8713574837893248,534,48000,462.84716796875,21914.0,2833.15283203125,0,7185,6966
215,0.8721413230523467,405,48000,462.30517578125,21912.0,1437.69482421875,0,7231,7013
216,0.9049343662336469,882,48000,464.53857421875,21404.0,2893.46142578125,0,7282,7063
217,0.5081458636559546,487,48000,462.61767578125,21404.0,1505.38232421875,0,7282,7063
218,0.515887123066932,312,48000,462.14599609375,21404.0,1507.85400390625,0,7282,7063
219,0.5142309442162514,311,48000,462.13818359375,21404.0,1507.86181640625,0,7282,7063
220,0.8853362346999347,408,48000,462.31298828125,21978.0,1443.68701171875,0,7330,7111
221,0.864295385312289,377,48000,462.13818359375,21404.0,2895.86181640625,0,7378,7159
222,0.5089966226369143,314,48000,462.13818359375,21404.0,1505.86181640625,0,7378,7159
223,0.5105300610885024,334,48000,462.13818359375,21404.0,1503.86181640625,0,7378,7159
224,0.5176400211639702,476,48000,462.55615234375,21404.0,1501.44384765625,0,7378,7159
225,0.5119963479228318,322,48000,462.14599609375,21404.0,1505.85400390625,0,7378,7159
226,0.8966064299456775,928,48000,464.76318359375,21978.0,1439.23681640625,0,7427,7208
227,0.512360448949039,306,48000,462.13818359375,21978.0,1443.86181640625,0,7427,7208
228,0.8986242762766778,440,48000,462.45361328125,21404.0,1507.54638671875,0,7475,7256
229,0.5103003606200218,303,48000,462.13818359375,21404.0,1505.86181640625,0,7475,7256
230,0.5169655233621597,436,48000,462.46142578125,21404.0,1507.53857421875,0,7475,7256
231,0.5172703037969768,418,48000,462.31298828125,21404.0,1501.68701171875,0,7475,7256
232,0.8634504871442914,472,48000,462.54443359375,21978.0,1441.45556640625,0,7526,7307
233,0.5055676689371467,310,48000,462.13818359375,21978.0,2827.86181640625,0,7526,7307
234,0.5132917971350253,394,48000,462.30517578125,21978.0,1441.69482421875,0,7526,7307
235,0.5240396517328918,541,48000,462.88134765625,21978.0,2833.11865234375,0,7526,7307
236,1.1367149483412504,363,48000,462.13818359375,21404.0,1499.86181640625,0,7573,7354
237,0.5112195909023285,331,48000,462.13818359375,21404.0,1505.86181640625,0,7573,7354
238,0.5119445687159896,374,48000,462.14599609375,21404.0,1501.85400390625,0,7573,7354
239,0.5128338192589581,377,48000,462.13818359375,21404.0,1503.86181640625,0,7573,7354
240,0.9501123339869082,438,48000,462.45361328125,21978.0,1443.54638671875,0,7623,7404
241,0.5190042997710407,321,48000,462.14599609375,21978.0,1439.85400390625,0,7623,7404
242,1.0129098361358047,752,48000,463.91162109375,21404.0,1510.08837890625,0,7673,7454
243,0.9264803691767156,346,48000,462.13818359375,21978.0,1439.86181640625,0,7719,7500
244,0.5149232647381723,367,48000,462.14599609375,21978.0,1443.85400390625,0,7719,7500
245,0.514279377181083,418,48000,462.31298828125,21978.0,1441.68701171875,0,7719,7500
246,1.046101058833301,464,48000,462.50537109375,21914.0,1441.49462890625,0,7768,7549
247,0.9115272308699787,517,48000,462.76416015625,21914.0,1437.23583984375,0,7817,7598
248,0.8971271612681448,437,48000,462.46142578125,21404.0,1505.53857421875,0,7868,7649
249,0.8884899839758873,696,48000,463.63037109375,21978.0,1436.36962890625,0,7917,7698
250,0.9552399190142751,411,48000,462.30517578125,21404.0,1505.69482421875,0,7968,7749
251,0.5281928777694702,311,48000,462.14599609375,21404.0,1505.85400390625,0,7968,7749
252,0.8835607510991395,371,48000,462.13818359375,21978.0,1441.86181640625,0,8017,7798
253,0.5293999263085425,409,48000,462.30517578125,21978.0,1437.69482421875,0,8017,7798
254,0.5127353896386921,437,48000,462.45361328125,21978.0,1435.54638671875,0,8017,7798
255,0.9018672560341656,903,48000,464.64111328125,21404.0,2889.35888671875,0,8069,7850
256,0.5136633682996035,308,48000,462.13818359375,21404.0,1509.86181640625,0,8069,7850
257,0.8912056009285152,407,48000,462.31298828125,21978.0,1441.68701171875,0,8116,7897
258,0.522460765670985,363,48000,462.13818359375,21978.0,2833.86181640625,0,8116,7897
259,0.8712767902761698,323,48000,462.13818359375,21404.0,1509.86181640625,0,8163,7944
260,0.5174819841049612,491,48000,462.62939453125,21404.0,1503.37060546875,0,8163,7944
261,0.9110498130321503,458,48000,462.47607421875,21978.0,1441.52392578125,0,8213,7994
262,0.9820872726850212,590,48000,463.11279296875,21404.0,1504.88720703125,0,8262,8043
263,0.5306901941075921,739,48000,463.84033203125,21404.0,2952.15966796875,0,8262,8043
264,0.9328867131844163,361,48000,462.13818359375,21978.0,1439.86181640625,0,8313,8094
265,0.5179394925944507,335,48000,462.13818359375,21978.0,1443.86181640625,0,8313,8094
266,0.8779951212927699,420,48000,462.30517578125,21402.0,1503.69482421875,0,8360,8142
267,0.5246042138896883,380,48000,462.13818359375,21402.0,1503.86181640625,0,8360,8142
268,0.8623504838906229,428,48000,462.46142578125,21978.0,1439.53857421875,0,8410,8191
269,0.8700572829693556,366,48000,462.13818359375,21404.0,1509.86181640625,0,8460,8241
270,0.9070233502425253,350,48000,462.14599609375,21978.0,1501.85400390625,0,8507,8288
271,0.8803733089007437,384,48000,462.14599609375,21976.0,1505.85400390625,0,8557,8339
272,0.9141007699072361,518,48000,462.76904296875,21976.0,1437.23095703125,0,8605,8387
273,0.895492997020483,528,48000,462.81005859375,21912.0,1437.18994140625,0,8655,8437
274,0.5232938271947205,352,48000,462.14599609375,21914.0,2825.85400390625,0,8656,8437
275,0.5077237077057362,369,48000,462.13818359375,21914.0,1445.86181640625,0,8656,8437
276,0.8971315952949226,446,48000,462.45361328125,21404.0,1503.54638671875,0,8703,8484
277,0.5276141809299588,324,48000,462.14599609375,21404.0,1501.85400390625,0,8703,8484
278,0.9917721808888018,307,48000,462.14599609375,21976.0,1435.85400390625,0,8753,8535
279,0.527021971065551,325,48000,462.14599609375,21978.0,1439.85400390625,0,8754,8535
280,0.5186645640060306,305,48000,462.13818359375,21978.0,1437.86181640625,0,8754,8535
281,0.923611578065902,479,48000,462.57861328125,21404.0,1505.42138671875,0,8805,8586
282,0.5243446747772396,395,48000,462.31298828125,21404.0,1501.68701171875,0,8805,8586
283,0.5182358943857253,319,48000,462.13818359375,21404.0,1505.86181640625,0,8805,8586
284,0.5150051089003682,319,48000,462.13818359375,21404.0,1507.86181640625,0,8805,8586
285,0.5279883509501815,352,48000,462.14599609375,21404.0,1501.85400390625,0,8805,8586
286,0.9171327878721058,401,48000,462.31298828125,21978.0,1441.68701171875,0,8856,8637
287,0.8798613213002682,779,48000,464.04345703125,21402.0,2887.95654296875,0,8904,8686
288,0.5252113835886121,326,48000,462.13818359375,21404.0,1505.86181640625,0,8905,8686
289,0.5075039099901915,308,48000,462.14599609375,21404.0,1507.85400390625,0,8905,8686
290,0.5253956643864512,318,48000,462.13818359375,21404.0,1501.86181640625,0,8905,8686
291,0.5174805256538093,314,48000,462.13818359375,21404.0,1501.86181640625,0,8905,8686
292,0.5147519903257489,323,48000,462.13818359375,21404.0,1503.86181640625,0,8905,8686
293,0.5184774240478873,436,48000,462.45361328125,21404.0,1501.54638671875,0,8905,8686
294,0.5183801646344364,488,48000,462.62255859375,21404.0,1501.37744140625,0,8905,8686
295,0.5143586499616504,311,48000,462.14599609375,21404.0,1499.85400390625,0,8905,8686
296,0.8608070192858577,516,48000,462.75927734375,21976.0,1437.24072265625,0,8956,8738
297,0.519034834112972,615,48000,463.24267578125,21976.0,2822.75732421875,0,8956,8738
298,0.5358701697550714,380,48000,462.13818359375,21976.0,1437.86181640625,0,8956,8738
299,0.524377916008234,521,48000,462.77587890625,21976.0,1435.22412109375,0,8956,8738
