step,wall_s,t_spk,t_mix,allocated_mib,reserved_mib,inactive_split_mib,num_alloc_retries,num_device_alloc,num_device_free
66,0.9288599537685513,522,48000,467.9326171875,21404.0,1498.0673828125,0,3021,2802
67,0.956967294216156,319,48000,467.2978515625,21976.0,2950.7021484375,0,3070,2852
68,0.5168020837008953,379,48000,467.2900390625,21976.0,1498.7099609375,0,3070,2852
69,1.0935638560913503,571,48000,468.171875,21976.0,1431.828125,0,3119,2901
70,0.5174785032868385,352,48000,467.2978515625,21976.0,1436.7021484375,0,3119,2901
71,0.8951463205739856,660,48000,468.6142578125,21402.0,1497.3857421875,0,3167,2949
72,1.0843403083272278,343,48000,467.2900390625,21976.0,1498.7099609375,0,3216,2998
73,1.0378212430514395,310,48000,467.2900390625,21978.0,1436.7099609375,0,3266,3047
74,0.5493108588270843,356,48000,467.2978515625,21978.0,1432.7021484375,0,3266,3047
75,0.9199442369863391,653,48000,468.572265625,21402.0,1497.427734375,0,3316,3098
76,0.8943448010832071,447,48000,467.56640625,21976.0,2888.43359375,0,3365,3147
77,0.5133345299400389,336,48000,467.2978515625,21976.0,1436.7021484375,0,3365,3147
78,1.0056683369912207,320,48000,467.2900390625,21912.0,1436.7099609375,0,3413,3195
79,0.8863649829290807,514,48000,467.8935546875,21402.0,2884.1064453125,0,3461,3243
80,0.9759586392901838,457,48000,467.615234375,21976.0,1434.384765625,0,3511,3293
81,0.5300971060059965,455,48000,467.61328125,21976.0,1434.38671875,0,3511,3293
82,1.118978840764612,570,48000,468.1669921875,21402.0,1493.8330078125,0,3560,3342
83,1.0862015569582582,341,48000,467.2978515625,21976.0,2886.7021484375,0,3611,3393
84,1.2123982720077038,699,48000,468.8046875,21404.0,1501.1953125,0,3661,3442
85,0.5192376212216914,320,48000,467.2978515625,21404.0,1498.7021484375,0,3661,3442
86,0.990458088926971,487,48000,467.76171875,21976.0,1432.23828125,0,3710,3492
87,1.1131531400606036,485,48000,467.759765625,21404.0,1496.240234375,0,3761,3542
88,0.5502150077372789,485,48000,467.759765625,21404.0,1498.240234375,0,3761,3542
89,0.5087059661746025,317,48000,467.2978515625,21404.0,1498.7021484375,0,3761,3542
90,1.0088707241229713,763,48000,469.109375,21978.0,1436.890625,0,3811,3592
91,0.9065348957665265,337,48000,467.2978515625,21914.0,1436.7021484375,0,3859,3640
92,0.8982990570366383,424,48000,467.46484375,21404.0,1496.53515625,0,3908,3689
93,0.9205696061253548,328,48000,467.2900390625,21978.0,1502.7099609375,0,3959,3740
94,1.0387167227454484,554,48000,468.0888671875,21976.0,1433.9111328125,0,4006,3788
95,0.5265458612702787,409,48000,467.46484375,21976.0,1496.53515625,0,4006,3788
96,0.9329248899593949,594,48000,468.2841796875,21976.0,1435.7158203125,0,4056,3838
97,0.8922690250910819,592,48000,468.2822265625,21402.0,1495.7177734375,0,4104,3886
98,0.5093189957551658,316,48000,467.2900390625,21402.0,1502.7099609375,0,4104,3886
99,0.9714551358483732,333,48000,467.2900390625,21976.0,1500.7099609375,0,4151,3933
100,1.9417059239931405,485,48000,462.60009765625,21976.0,1505.39990234375,0,4151,3933
101,0.9561650073155761,385,48000,462.13818359375,21978.0,1437.86181640625,0,4200,3981
102,0.578192459885031,409,48000,462.30517578125,21978.0,1441.69482421875,0,4200,3981
103,1.1432485990226269,539,48000,462.86376953125,21402.0,2891.13623046875,0,4248,4030
104,0.5850974507629871,452,48000,462.45361328125,21404.0,1503.54638671875,0,4249,4030
105,0.9790530763566494,374,48000,462.14599609375,21978.0,1443.85400390625,0,4299,4080
106,1.2057576016522944,728,48000,463.78662109375,21404.0,1504.21337890625,0,4347,4128
107,0.5978436241857708,347,48000,462.13818359375,21404.0,1501.86181640625,0,4347,4128
108,1.129064837936312,392,48000,462.30517578125,21976.0,1439.69482421875,0,4397,4179
109,0.9806620641611516,342,48000,462.14599609375,21912.0,1439.85400390625,0,4446,4228
110,0.9830469507724047,724,48000,463.76708984375,21402.0,1510.23291015625,0,4495,4277
111,1.0024508843198419,615,48000,463.23486328125,21978.0,2888.76513671875,0,4541,4322
112,1.0466521829366684,389,48000,462.14599609375,21402.0,1499.85400390625,0,4591,4373
113,0.9437566651031375,312,48000,462.13818359375,21976.0,1505.86181640625,0,4642,4424
114,0.9855019180104136,750,48000,463.89404296875,21978.0,1438.10595703125,0,4691,4472
115,123.9446116858162,553,48000,462.93994140625,21404.0,1507.06005859375,0,4741,4522
116,0.5693528368137777,337,48000,462.13818359375,21404.0,1505.86181640625,0,4741,4522
117,0.9230309901759028,375,48000,462.14599609375,21976.0,1441.85400390625,0,4789,4571
118,0.9094601077958941,542,48000,462.87841796875,21404.0,1503.12158203125,0,4838,4619
119,0.9221572210080922,488,48000,462.61474609375,21978.0,1449.38525390625,0,4888,4669
120,0.8642112212255597,456,48000,463.1455078125,21404.0,2896.8544921875,0,4933,4714
121,0.9036545269191265,442,48000,462.45361328125,21978.0,1443.54638671875,0,4980,4761
122,0.9321554368361831,415,48000,462.30517578125,21404.0,1507.69482421875,0,5028,4809
123,0.535158864222467,336,48000,462.13818359375,21404.0,1507.86181640625,0,5028,4809
124,0.5343764438293874,299,48000,462.13818359375,21404.0,1505.86181640625,0,5028,4809
125,0.5628217663615942,329,48000,462.14599609375,21404.0,1505.85400390625,0,5028,4809
126,0.5667735296301544,317,48000,462.13818359375,21404.0,1513.86181640625,0,5028,4809
127,0.8859809809364378,399,48000,462.31298828125,21978.0,1449.68701171875,0,5073,4854
128,0.5294524822384119,333,48000,462.14599609375,21978.0,2829.85400390625,0,5073,4854
129,0.9228187510743737,327,48000,462.14599609375,21914.0,1449.85400390625,0,5122,4903
130,0.5262876558117568,571,48000,463.02783203125,21914.0,1504.97216796875,0,5122,4903
131,0.9654709510505199,510,48000,462.72216796875,21978.0,1507.27783203125,0,5171,4952
132,0.5321973580867052,337,48000,462.14599609375,21978.0,1511.85400390625,0,5171,4952
133,1.0186567488126457,304,48000,462.13818359375,21976.0,1509.86181640625,0,5216,4998
134,0.9670222103595734,314,48000,462.13818359375,21976.0,1503.86181640625,0,5262,5044
135,0.5285874828696251,326,48000,462.13818359375,21978.0,1439.86181640625,0,5263,5044
136,0.5290986620821059,418,48000,462.30517578125,21978.0,1437.69482421875,0,5263,5044
137,0.543547831941396,391,48000,462.30517578125,21978.0,1443.69482421875,0,5263,5044
138,0.5408621761016548,342,48000,462.14599609375,21978.0,1445.85400390625,0,5263,5044
139,0.9811380608007312,598,48000,463.15966796875,21912.0,1436.84033203125,0,5309,5091
140,1.489462180994451,308,48000,462.13818359375,21404.0,1505.86181640625,0,5360,5141
141,0.565687641967088,335,48000,462.13818359375,21404.0,1507.86181640625,0,5360,5141
142,0.5466717290692031,565,48000,462.99853515625,21404.0,1507.00146484375,0,5360,5141
143,0.9060841640457511,331,48000,462.14599609375,21978.0,1449.85400390625,0,5408,5189
144,0.5995980650186539,369,48000,462.14599609375,21978.0,1445.85400390625,0,5408,5189
145,0.5669151698239148,442,48000,462.46142578125,21978.0,1443.53857421875,0,5408,5189
146,0.5309312399476767,358,48000,462.13818359375,21978.0,1505.86181640625,0,5408,5189
147,0.5701378560625017,352,48000,462.14599609375,21978.0,1443.85400390625,0,5408,5189
148,0.5509258829988539,380,48000,462.13818359375,21978.0,1509.86181640625,0,5408,5189
149,1.0108686401508749,530,48000,462.82763671875,21978.0,1439.17236328125,0,5455,5236
150,0.5464376281015575,565,48000,462.99072265625,21978.0,993.00927734375,0,5455,5236
151,0.5340815759263933,391,48000,462.30517578125,21978.0,1437.69482421875,0,5455,5236
152,0.9583052517846227,451,48000,462.45361328125,21404.0,1507.54638671875,0,5506,5287
153,0.5320378788746893,385,48000,462.13818359375,21404.0,1503.86181640625,0,5506,5287
154,0.5393754784017801,352,48000,462.14599609375,21404.0,1507.85400390625,0,5506,5287
155,0.5413030460476875,539,48000,462.86376953125,21404.0,1505.13623046875,0,5506,5287
156,0.910917866975069,467,48000,462.52001953125,21978.0,1443.47998046875,0,5555,5336
157,0.5459397197701037,328,48000,462.14599609375,21978.0,1503.85400390625,0,5555,5336
158,0.9414178160950541,500,48000,462.68115234375,21976.0,2889.31884765625,0,5604,5386
159,0.5776682547293603,322,48000,462.13818359375,21978.0,1507.86181640625,0,5605,5386
160,0.5296264821663499,314,48000,462.14599609375,21978.0,1507.85400390625,0,5605,5386
161,0.5401140679605305,447,48000,462.46142578125,21978.0,1505.53857421875,0,5605,5386
162,1.0871803448535502,899,48000,464.62158203125,21978.0,1503.37841796875,0,5654,5435
163,0.5351287652738392,372,48000,462.13818359375,21978.0,1435.86181640625,0,5654,5435
164,0.523788649123162,522,48000,462.78857421875,21978.0,2831.21142578125,0,5654,5435
165,0.9620345178991556,357,48000,462.13818359375,21402.0,1501.86181640625,0,5701,5483
166,0.538847568910569,330,48000,462.13818359375,21404.0,1507.86181640625,0,5702,5483
167,0.5150832319632173,336,48000,462.14599609375,21404.0,1503.85400390625,0,5702,5483
168,0.9806129722855985,698,48000,463.64013671875,21978.0,1438.35986328125,0,5752,5533
169,0.5331536675803363,319,48000,462.14599609375,21978.0,1441.85400390625,0,5752,5533
170,0.5476511470042169,456,48000,462.45849609375,21978.0,1503.54150390625,0,5752,5533
171,1.014820505399257,306,48000,462.13818359375,21976.0,1501.86181640625,0,5801,5583
172,0.5686604976654053,553,48000,462.93994140625,21976.0,1445.06005859375,0,5801,5583
173,0.9295885832980275,376,48000,462.13818359375,21404.0,1507.86181640625,0,5848,5629
174,1.11577228596434,305,48000,462.14599609375,21978.0,1447.85400390625,0,5896,5677
175,0.9015947310253978,689,48000,463.59619140625,21404.0,1508.40380859375,0,5942,5723
176,1.0089264838024974,529,48000,462.81494140625,21978.0,2903.18505859375,0,5989,5770
177,0.5666547110304236,394,48000,462.30517578125,21978.0,2829.69482421875,0,5989,5770
178,0.5426870938390493,310,48000,462.13818359375,21978.0,1443.86181640625,0,5989,5770
179,1.2504359423182905,309,48000,462.13818359375,21404.0,1507.86181640625,0,6037,5818
180,0.9255133280530572,503,48000,462.68798828125,21976.0,1441.31201171875,0,6084,5866
181,0.9468138287775218,484,48000,463.1455078125,21404.0,2896.8544921875,0,6133,5914
182,0.9169923798181117,476,48000,462.56396484375,21978.0,1437.43603515625,0,6180,5961
183,1.0344874090515077,395,48000,462.30517578125,21914.0,1445.69482421875,0,6231,6012
184,0.8930946029722691,461,48000,462.48291015625,21914.0,2829.51708984375,0,6278,6059
185,0.9128251150250435,448,48000,462.45361328125,21912.0,1445.54638671875,0,6326,6108
186,0.5431431443430483,357,48000,462.14599609375,21914.0,1437.85400390625,0,6327,6108
187,0.9689386887475848,381,48000,462.13818359375,21402.0,1503.86181640625,0,6377,6159
188,0.9339498970657587,436,48000,462.45361328125,21976.0,1507.54638671875,0,6426,6208
189,0.536591462790966,303,48000,462.14599609375,21978.0,1501.85400390625,0,6427,6208
190,0.5279565840028226,436,48000,462.46142578125,21978.0,1509.53857421875,0,6427,6208
191,0.5399314793758094,331,48000,462.13818359375,21978.0,1441.86181640625,0,6427,6208
192,0.9061500346288085,301,48000,462.13818359375,21402.0,1509.86181640625,0,6475,6257
193,0.8662044904194772,491,48000,462.63720703125,21978.0,1505.36279296875,0,6522,6303
194,0.5380333908833563,442,48000,462.46142578125,21978.0,1505.53857421875,0,6522,6303
195,0.9423126047477126,637,48000,463.34228515625,21978.0,1442.65771484375,0,6571,6352
196,1.037963645067066,532,48000,462.82958984375,21404.0,1503.17041015625,0,6619,6400
197,0.5399904982186854,392,48000,462.30517578125,21404.0,1509.69482421875,0,6619,6400
198,0.5494325747713447,357,48000,462.14599609375,21404.0,1501.85400390625,0,6619,6400
199,0.9203446060419083,406,48000,462.31298828125,21978.0,1445.68701171875,0,6670,6451
200,1.015927725005895,465,48000,462.50244140625,21404.0,2889.49755859375,0,6717,6498
201,0.5417326260358095,391,48000,462.30517578125,21404.0,1511.69482421875,0,6717,6498
202,0.9232129622250795,359,48000,462.14599609375,21976.0,1437.85400390625,0,6762,6544
203,1.0715713379904628,364,48000,462.13818359375,21402.0,1499.86181640625,0,6812,6594
204,0.5311622796580195,311,48000,462.14599609375,21404.0,1505.85400390625,0,6813,6594
205,0.9185053091496229,338,48000,462.14599609375,21976.0,1437.85400390625,0,6861,6643
206,0.9128227969631553,489,48000,462.62744140625,21402.0,2889.37255859375,0,6911,6693
207,0.9157443419098854,713,48000,463.71337890625,21976.0,1436.28662109375,0,6961,6743
208,0.9361476041376591,367,48000,462.13818359375,21402.0,1501.86181640625,0,7011,6793
209,0.9222431438975036,422,48000,462.30517578125,21976.0,1501.69482421875,0,7061,6843
210,0.5433936542831361,334,48000,462.13818359375,21976.0,1505.86181640625,0,7061,6843
211,0.9429896948859096,321,48000,462.13818359375,21976.0,1437.86181640625,0,7109,6891
212,0.5505428840406239,466,48000,462.50732421875,21976.0,1437.49267578125,0,7109,6891
213,0.9051100569777191,396,48000,462.30517578125,21912.0,1437.69482421875,0,7159,6941
214,0.95540835801512,534,48000,462.84716796875,21912.0,2825.15283203125,0,7209,6991
215,0.9623462888412178,405,48000,462.30517578125,21912.0,1439.69482421875,0,7259,7041
216,0.9383381218649447,882,48000,464.53857421875,21402.0,2889.46142578125,0,7308,7090
217,0.5403813482262194,487,48000,462.60986328125,21402.0,2949.39013671875,0,7308,7090
218,0.5325010889209807,312,48000,462.13818359375,21402.0,1503.86181640625,0,7308,7090
219,0.5434613539837301,311,48000,462.13818359375,21402.0,1499.86181640625,0,7308,7090
220,0.9447031929157674,408,48000,462.30517578125,21976.0,1505.69482421875,0,7359,7141
221,1.2407213659025729,377,48000,462.14599609375,21976.0,1435.85400390625,0,7407,7189
222,0.5500672152265906,314,48000,462.13818359375,21976.0,2825.86181640625,0,7407,7189
223,0.5506141539663076,334,48000,462.13818359375,21978.0,1445.86181640625,0,7408,7189
224,0.5342548270709813,476,48000,462.56396484375,21978.0,1437.43603515625,0,7408,7189
225,0.5390432798303664,322,48000,462.13818359375,21978.0,1507.86181640625,0,7408,7189
226,0.9306625430472195,928,48000,464.76318359375,21468.0,1505.23681640625,0,7456,7237
227,0.5374088822863996,306,48000,462.14599609375,21468.0,1503.85400390625,0,7456,7237
228,0.8666038499213755,440,48000,462.46142578125,21976.0,1437.53857421875,0,7505,7287
229,0.5181130589917302,303,48000,461.7392578125,21976.0,2834.2607421875,0,7505,7287
230,0.5477015478536487,436,48000,462.46142578125,21976.0,1439.53857421875,0,7505,7287
231,0.5789097961969674,418,48000,462.31298828125,21976.0,1437.68701171875,0,7505,7287
232,0.8994009448215365,472,48000,462.54443359375,21912.0,1439.45556640625,0,7555,7337
233,0.5334140378981829,310,48000,462.13818359375,21912.0,1443.86181640625,0,7555,7337
234,0.5311519512906671,394,48000,462.30517578125,21912.0,2825.69482421875,0,7555,7337
235,0.5287628448568285,541,48000,462.88134765625,21912.0,2831.11865234375,0,7555,7337
236,0.9641267559491098,363,48000,462.13818359375,21402.0,1495.86181640625,0,7602,7384
237,0.5862538358196616,331,48000,462.13818359375,21404.0,1499.86181640625,0,7603,7384
238,0.5406599482521415,374,48000,462.14599609375,21404.0,1501.85400390625,0,7603,7384
239,0.5354265850037336,377,48000,462.13818359375,21404.0,1501.86181640625,0,7603,7384
240,1.1485201041214168,438,48000,462.45361328125,21978.0,1499.54638671875,0,7654,7435
241,0.5407705176621675,321,48000,462.14599609375,21978.0,1505.85400390625,0,7654,7435
242,1.0060762790963054,752,48000,463.90380859375,21976.0,1436.09619140625,0,7702,7484
243,1.0792007292620838,346,48000,462.13818359375,21402.0,1507.86181640625,0,7752,7534
244,0.5542577388696373,367,48000,462.13818359375,21404.0,1501.86181640625,0,7753,7534
245,0.5620752787217498,418,48000,462.31298828125,21404.0,1509.68701171875,0,7753,7534
246,0.9027976612560451,464,48000,462.50537109375,21976.0,1437.49462890625,0,7799,7581
247,0.8864138540811837,517,48000,462.75634765625,21402.0,2887.24365234375,0,7849,7631
248,0.9243950117379427,437,48000,462.45361328125,21978.0,1437.54638671875,0,7901,7682
249,0.899180076085031,696,48000,463.63037109375,21402.0,1498.36962890625,0,7951,7733
250,0.9325692998245358,411,48000,462.30517578125,21976.0,1435.69482421875,0,8002,7784
251,0.5566615173593163,311,48000,462.14599609375,21978.0,1437.85400390625,0,8003,7784
252,1.0379585358314216,371,48000,462.13818359375,21914.0,1441.86181640625,0,8054,7835
253,0.5412651370279491,409,48000,462.30517578125,21914.0,1435.69482421875,0,8054,7835
254,0.5500325257889926,437,48000,462.45361328125,21914.0,1441.54638671875,0,8054,7835
255,0.9523038030602038,903,48000,464.64111328125,21404.0,2889.35888671875,0,8103,7884
256,0.5860743061639369,308,48000,462.13818359375,21404.0,1503.86181640625,0,8103,7884
257,1.0739761269651353,407,48000,462.30517578125,21978.0,1507.69482421875,0,8153,7934
258,0.5626404881477356,363,48000,462.14599609375,21978.0,1503.85400390625,0,8153,7934
259,0.8903760886751115,323,48000,462.14599609375,21978.0,1441.85400390625,0,8203,7984
260,0.5346822962164879,491,48000,462.63720703125,21978.0,2825.36279296875,0,8203,7984
261,0.9423680268228054,458,48000,462.46826171875,21914.0,1437.53173828125,0,8254,8035
262,1.0062100002542138,590,48000,463.1533203125,21404.0,2894.8466796875,0,8305,8086
263,0.5492256269790232,739,48000,463.84814453125,21404.0,1504.15185546875,0,8305,8086
264,0.9020226229913533,361,48000,462.13818359375,21976.0,1439.86181640625,0,8353,8135
265,0.5457110209390521,335,48000,462.13818359375,21978.0,995.86181640625,0,8354,8135
266,0.9474371108226478,420,48000,462.31298828125,21964.0,1439.68701171875,0,8404,8184
267,0.5540712000802159,380,48000,462.13818359375,21964.0,1503.86181640625,0,8404,8184
268,1.1693221661262214,428,48000,462.46142578125,21978.0,1443.53857421875,0,8454,8235
269,0.9593887240625918,366,48000,462.14599609375,21404.0,2891.85400390625,0,8502,8283
270,0.9323500907048583,350,48000,462.13818359375,21978.0,1505.86181640625,0,8552,8333
271,0.962316261138767,384,48000,462.14599609375,21978.0,1441.85400390625,0,8601,8382
272,0.9479924398474395,518,48000,462.76904296875,21404.0,2893.23095703125,0,8650,8431
273,0.8772752471268177,528,48000,462.81787109375,21978.0,1507.18212890625,0,8699,8480
274,0.596070172265172,352,48000,462.13818359375,21978.0,1437.86181640625,0,8699,8480
275,0.5208774856291711,369,48000,462.13818359375,21978.0,1441.86181640625,0,8699,8480
276,0.9921367792412639,446,48000,462.45361328125,21912.0,1435.54638671875,0,8747,8529
277,0.5481167589314282,324,48000,462.13818359375,21912.0,1499.86181640625,0,8747,8529
278,0.8821348398923874,307,48000,462.13818359375,21976.0,1503.86181640625,0,8798,8580
279,0.5401966790668666,325,48000,462.13818359375,21978.0,1439.86181640625,0,8799,8580
280,0.5352037972770631,305,48000,462.13818359375,21978.0,1441.86181640625,0,8799,8580
281,0.9004536746069789,479,48000,462.57861328125,21402.0,1501.42138671875,0,8847,8629
282,0.535013466142118,395,48000,462.31298828125,21404.0,1501.68701171875,0,8848,8629
283,0.5284572262316942,319,48000,462.13818359375,21404.0,1511.86181640625,0,8848,8629
284,0.5610683397389948,319,48000,462.13818359375,21404.0,1507.86181640625,0,8848,8629
285,0.5324122412130237,352,48000,462.14599609375,21404.0,1505.85400390625,0,8848,8629
286,0.8828110489994287,401,48000,462.31298828125,21976.0,1437.68701171875,0,8896,8678
287,0.9106602617539465,779,48000,464.03564453125,21402.0,1501.96435546875,0,8946,8728
288,0.5305057121440768,326,48000,462.13818359375,21402.0,1503.86181640625,0,8946,8728
289,0.5363898850046098,308,48000,462.14599609375,21402.0,1505.85400390625,0,8946,8728
290,0.545554231852293,318,48000,462.13818359375,21404.0,1501.86181640625,0,8947,8728
291,0.5331360888667405,314,48000,462.13818359375,21404.0,1505.86181640625,0,8947,8728
292,0.5305337733589113,323,48000,462.13818359375,21404.0,1507.86181640625,0,8947,8728
293,0.5342742367647588,436,48000,462.45361328125,21404.0,1503.54638671875,0,8947,8728
294,0.5422675972804427,488,48000,462.62255859375,21404.0,1507.37744140625,0,8947,8728
295,0.5207085460424423,311,48000,462.14599609375,21404.0,1503.85400390625,0,8947,8728
296,0.9060745276510715,516,48000,462.75927734375,21976.0,1441.24072265625,0,8996,8778
297,0.527660446241498,615,48000,463.24267578125,21976.0,2824.75732421875,0,8996,8778
298,0.5313976816833019,380,48000,462.13818359375,21976.0,1441.86181640625,0,8996,8778
299,0.5352265662513673,521,48000,462.77587890625,21976.0,1437.22412109375,0,8996,8778
